"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
0,79499165.00865382,1492.5454667845352,79497672.463187039,53264.149587297208,47439773578060616.0,3.54702933691442e-11,1.1384122811097797e-17,-8.8525306559533215e-12,-23162.90317339668,5.1794812777612094e-11,7.9324991020257585e-11
10,76396725.320864797,1431.7293214356425,76395293.591543362,53359.754652687603,2.156753328123569e+17,2.1509549696929753e-10,6.895525817007808e-17,-2.4716095342633398e-10,-25455.798351723926,2.55881829107116e-10,4.1183056964655407e-10
20,73949109.421926782,1373.391226918304,73947736.030699864,53844.1690703516,84783414025868176.0,3.2741809263825417e-10,1.0495077029659683e-16,1.9812644163768473e-10,-29133.022406762702,4.0823465327719387e-10,6.4272853705915622e-10
30,72238524.647378489,1317.4302110994036,72237207.217167392,54832.904269817067,58431948219271600.0,2.7830537874251604e-10,8.890457814381136e-17,-9.8125011917825129e-11,-34302.05294462177,3.7186580563086708e-10,5.5865712056402117e-10
40,71374328.559886575,1263.7494161164191,71373064.810470462,56478.228713429875,1.0421326246407234e+17,1.3460521586239338e-10,4.2934406030425976e-17,5.9271351113868549e-12,-41158.248346243527,1.7139923425211124e-10,2.6824409360415302e-10
50,71499835.274594977,1212.2559307349052,71498623.018664241,58980.808805983463,1.667906539887126e+18,3.001332515850663e-10,9.627715291671279e-17,-5.51463471816408e-10,-49993.032544188376,3.8536836823314527e-10,5.9941385188722052e-10
60,72800933.493284002,1162.8606295368386,72799770.632654458,62605.0376495077,1.4142826420854899e+17,1.1095835361629725e-10,3.5561831257524545e-17,3.3913440206312452e-11,-61206.527885916286,1.2956392484520235e-10,2.0727952687593643e-10
70,75516991.711180106,1115.4780186614901,75515876.233161449,67699.21992886618,83979684137539168.0,9.313225746154785e-10,2.983724378680108e-16,8.632933187934658e-10,-75325.909035031014,1.1655992197705213e-09,1.8953301150759216e-09
80,79954651.251037002,1070.0260878318309,79953581.224949166,74722.151319737692,57407701552759912.0,8.803908713161945e-10,2.8189256484623115e-16,-1.2223608791828156e-09,-93030.704069775951,1.2266685046968087e-09,1.7526389228805783e-09
90,86505265.907728612,1026.4261684103599,86504239.4815602,84278.118163823208,1.6334814351286067e+17,1.5643308870494366e-10,4.9439619065339e-17,5.8207660913467407e-11,-115186.44049379912,2.0148294148387992e-10,3.276738880231278e-10
100,95666946.720577925,984.60279723867086,95665962.117780685,97162.984899978866,66205585213452552.0,1.0986695997416973e-09,3.5214886562329184e-16,-1.2951204553246498e-09,-142888.3824951697,1.4728528635827904e-09,2.204330940003274e-09
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0008819668847144589,-0.0008819668847144579,-0.0008819668847144587,-2752.7056326918196,-2752.7056326918164,-2752.7056326918187
-140,-0.0008447461087224414,-0.0008447461087224437,-0.0008447461087224406,-2636.535919857807,-2636.5359198578144,-2636.535919857805
-130,-0.0008084500544241015,-0.0008084500544240981,-0.0008084500544241006,-2523.252354632027,-2523.2523546320167,-2523.2523546320244
-120,-0.0007727301780998988,-0.0007727301780998884,-0.0007727301780998962,-2411.7670976900713,-2411.7670976900386,-2411.767097690063
-110,-0.0007370541165617634,-0.0007370541165617592,-0.0007370541165617608,-2300.41859101674,-2300.4185910167266,-2300.4185910167316
-100,-0.0007005715723216127,-0.0007005715723216268,-0.0007005715723216078,-2186.5529722896777,-2186.5529722897218,-2186.5529722896626
-90,-0.0006618823679891538,-0.0006618823679891826,-0.0006618823679891789,-2065.8001497788823,-2065.800149778972,-2065.8001497789605
-80,-0.0006186471951674503,-0.0006186471951674529,-0.0006186471951674529,-1930.8589112592083,-1930.8589112592163,-1930.8589112592165
-70,-0.0005669771812331985,-0.000566977181233188,-0.0005669771812331933,-1769.591701726587,-1769.5917017265547,-1769.5917017265708
-60,-0.0005006067236620673,-0.0005006067236620677,-0.0005006067236620705,-1562.4429577467772,-1562.4429577467781,-1562.4429577467868
-50,-0.00041012231668484145,-0.00041012231668485896,-0.00041012231668484774,-1280.032199390891,-1280.0321993909456,-1280.0321993909106
-40,-0.0002831018887959484,-0.0002831018887959674,-0.00028310188879597395,-883.5889163419115,-883.5889163419706,-883.5889163419911
-30,-0.00010653535444663164,-0.00010653535444666784,-0.00010653535444668169,-332.5073484601487,-332.5073484602617,-332.5073484603049
-20,0.00012818054779393045,0.00012818054779389795,0.00012818054779389652,400.0641316914184,400.064131691317,400.06413169131247
-10,0.0004210629538140821,0.0004210629538140977,0.0004210629538140982,1314.1790069103688,1314.1790069104172,1314.179006910419
0,0.0007655038835712584,0.000765503883571247,0.0007655038835712506,2389.213119760482,2389.2131197604467,2389.2131197604576
10,0.00115605227719553,0.0011560522771955034,0.0011560522771955723,3608.153174767572,3608.153174767489,3608.153174767704
20,0.0015951456475195068,0.001595145647519585,0.00159514564751948,4978.606889886101,4978.606889886345,4978.606889886018
30,0.002094519067179416,0.002094519067179505,0.0020945190671794274,6537.200584205419,6537.200584205697,6537.200584205454
40,0.0026731354364542283,0.002673135436454213,0.002673135436454256,8343.119339744782,8343.119339744735,8343.11933974487
50,0.0033547629220656923,0.0033547629220657097,0.0033547629220657886,10470.545949019015,10470.54594901907,10470.545949019315
60,0.004166428590516301,0.004166428590516318,0.004166428590516336,13003.834552173223,13003.834552173277,13003.834552173334
70,0.005137627810235992,0.005137627810236113,0.005137627810235815,16035.043103108588,16035.043103108968,16035.043103108037
80,0.006299981486680186,0.006299981486680461,0.006299981486680468,19662.86356641756,19662.86356641842,19662.86356641844
90,0.00768730417648769,0.00768730417648764,0.0076873041764876715,23992.834508388547,23992.83450838839,23992.83450838849
100,0.009336260432457614,0.009336260432457966,0.00933626043245793,29139.38961441203,29139.38961441313,29139.389614413016
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,current,solute_1
-150,-0.0008819668847144007,-2752.7056326916377
-140,-0.0008447461087223494,-2636.53591985752
-130,-0.0008084500544241188,-2523.2523546320813
-120,-0.0007727301780998245,-2411.7670976898394
-110,-0.0007370541165617642,-2300.418591016742
-100,-0.0007005715723217658,-2186.5529722901556
-90,-0.0006618823679891485,-2065.8001497788655
-80,-0.0006186471951674633,-1930.858911259249
-70,-0.0005669771812330202,-1769.5917017260308
-60,-0.000500606723661915,-1562.4429577463015
-50,-0.0004101223166846946,-1280.0321993904327
-40,-0.0002831018887961632,-883.5889163425818
-30,-0.0001065353544466865,-332.5073484603199
-20,0.00012818054779415672,400.06413169212465
-10,0.00042106295381438207,1314.179006911305
0,0.0007655038835718159,2389.213119762222
10,0.0011560522771955593,3608.1531747676636
20,0.0015951456475192538,4978.606889885312
30,0.0020945190671794235,6537.200584205442
40,0.0026731354364542153,8343.119339744742
50,0.0033547629220655817,10470.54594901867
60,0.004166428590515858,13003.834552171844
70,0.005137627810236062,16035.043103108808
80,0.006299981486681011,19662.863566420136
90,0.00768730417648743,23992.834508387736
100,0.00933626043245887,29139.38961441595
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,191262474.61085871,319.03789444961535,191262155.57296425,599497.67077297519,1.7112606873150024e+18,3.6334313335828483e-10,1.1644331332494318e-16,260829.74639947529,1.579948440018344e-10,5.6482205621477302e-10,9.3774031942328584e-10
-140,179601867.6041722,402.9892501833105,179601464.61492202,445674.09061774093,2.1071643994331415e+18,2.901288098655641e-10,9.291612618200773e-17,238936.2382403863,1.2046965204107526e-10,6.9900509313447809e-10,1.2583383987574415e-09
-130,168669386.49309492,509.03149308789767,168668877.46160182,331353.53859917214,2.167106966063701e+18,1.7053025658242404e-10,5.4643789493269423e-17,215386.80325073312,1.0998539125571111e-10,4.1290207843953732e-10,7.4453065934676488e-10
-120,158424116.46414062,642.97760011571006,158423473.4865405,246391.34619251225,1.8755498572126863e+18,5.975380190648139e-10,1.9147010366094008e-16,190306.09043067432,1.1933175708998036e-10,4.7122423705685521e-10,7.8680888193627396e-10
-110,148828616.52444208,812.17016994893481,148827804.35427213,183248.07045523438,4.1871561903111482e+17,3.774403012357652e-11,1.2034644114589099e-17,164137.40680436743,5.0196707936348255e-10,7.7233155621843131e-10,1.5429371807984538e-09
-100,139848961.47443581,1025.8839263392329,139847935.59050947,136320.4529127123,5.1622928919724954e+18,1.2319105735514313e-09,3.9475801100197216e-16,137718.39741442454,3.823983759973258e-11,8.9577686346586521e-10,1.4758788913216137e-09
-90,131454848.33791266,1295.8341358281752,131453552.50377683,101444.19312885217,8.1410012213735936e+17,7.657945388928056e-10,2.4535495163346965e-16,112232.20905752227,2.2778164119134455e-10,1.2059483284021257e-09,1.8975631621565014e-09
-80,123619780.93946667,1617.1593262790157,123618163.78014039,76442.548937900996,3.4056055072634851e+19,4.881712811766192e-10,1.5634195327240974e-16,88970.537012979301,5.1161044802094148e-12,8.3210165967778472e-10,1.3473304694144872e-09
-70,116321350.12210137,1909.9386244810141,116319440.18347688,60903.187480021385,5.2733353573444634e+17,6.020854925736785e-10,1.929879867024198e-16,68980.590675072192,3.1054166856044082e-10,1.1758170750675551e-09,2.0209549589367271e-09
-60,109541631.88885513,1915.6998816843118,109539716.18897344,57180.998410118656,1.4756939189032138e+17,1.3274075172375888e-09,4.2522409204881484e-16,52801.665751011205,1.0434278244423408e-09,1.4253906015937539e-09,2.6561792765278369e-09
-50,103267731.7926192,1837.6416348555817,103265894.15098435,56195.794562923526,2.8880474051117664e+17,9.681571100372821e-10,3.101902415481028e-16,40441.516235876064,5.0159668141902483e-10,2.0179590693619403e-09,3.3800988674670407e-09
-40,97492511.517263502,1762.7639957808269,97490748.75326772,55306.616058991269,1.1706750796465432e+17,1.8538912627263926e-09,5.939801601961836e-16,31546.278618006367,1.1650879900630062e-09,3.4104472012313856e-09,6.2316232174453035e-09
-30,92215543.206816494,1690.9373655246934,92213852.269450963,54535.162027247679,3.3643167124465402e+17,2.4597284209448844e-09,7.880930066525571e-16,25611.437765712904,3.821138533653266e-10,2.6111476371068496e-09,4.7491823806922184e-09
-20,87444349.233271018,1622.0374258671304,87442727.195845157,53910.192107018644,73313950584584656.0,5.879883246961981e-09,1.8839096949108125e-15,22128.755080133331,1.65510530285871e-09,8.8473544715934682e-09,1.3229481510279584e-08
-10,83196000.411352187,1555.944924132227,83194444.466428056,53469.759193277227,73771222846904416.0,9.943050827132538e-10,3.185928083848655e-16,20657.047612555052,1.5556488944199006e-09,1.4497381307377584e-09,2.1761366042483132e-09
0,79499165.00865382,1492.5454667845352,79497672.463187039,53264.149587297208,47439773578060616.0,2.2678250388707966e-09,7.266322959997851e-16,20857.047454049043,2.2942151497732211e-09,2.8226861094888005e-09,4.6465515879390296e-09
10,76396725.320864797,1431.7293214356425,76395293.591543362,53359.754652687603,2.156753328123569e+17,1.325588527834043e-09,4.2479041117982064e-16,22518.275423436662,4.8039903475694751e-10,1.5412630555130428e-09,2.3332518139795866e-09
20,73949109.421926782,1373.391226918304,73947736.030699864,53844.1690703516,84783414025868176.0,1.2860255083069205e-09,4.119968255444917e-16,25570.383030041568,1.1694778092568876e-09,1.6538935005365412e-09,2.7470719032862689e-09
30,72238524.647378489,1317.4302110994036,72237207.217167392,54832.904269817067,58431948219271600.0,1.2023519957438111e-09,3.8510861166685117e-16,30073.976601082246,1.6355758745398861e-09,1.1870994996603404e-09,2.0066863726242445e-09
40,71374328.559886575,1263.7494161164191,71373064.810470462,56478.228713429875,1.0421326246407234e+17,2.5756889954209328e-09,8.25294693695966e-16,36205.887665050614,8.9254040575634174e-10,4.1667013500509404e-09,6.8010308496013749e-09
50,71499835.274594977,1212.2559307349052,71498623.018664241,58980.808805983463,1.667906539887126e+18,7.712515071034431e-10,2.47198095326695e-16,44253.033535617666,5.4974588196720905e-11,2.3232912119733828e-09,4.5166643758420832e-09
60,72800933.493284002,1162.8606295368386,72799770.632654458,62605.0376495077,1.4142826420854899e+17,3.828972694464028e-09,1.227316859253591e-15,54618.498242421148,6.496215405454883e-10,6.4176163891857708e-09,1.012890038509795e-08
70,75516991.711180106,1115.4780186614901,75515876.233161449,67699.21992886618,83979684137539168.0,8.312781574204564e-10,2.662800535624399e-16,67838.508047434923,1.1183243543896474e-09,1.1125969245628116e-09,1.8074786112265429e-09
80,79954651.251037002,1070.0260878318309,79953581.224949166,74722.151319737692,57407701552759912.0,3.01588443107903e-09,9.662409761190816e-16,84609.084858186281,1.7125599673165039e-09,3.9344337429198782e-09,6.3310920950243599e-09
90,86505265.907728612,1026.4261684103599,86504239.4815602,84278.118163823208,1.6334814351286067e+17,2.572051016613841e-09,8.239936510889834e-16,105822.56408378421,6.4887624867451501e-10,8.047763542560093e-09,1.5082477489158919e-08
100,95666946.720577925,984.60279723867086,95665962.117780685,97162.984899978866,66205585213452552.0,4.485627869144082e-09,1.4363510381087963e-15,132615.38387197457,1.8222220121857398e-09,4.9418360278010138e-09,8.9754053078650031e-09
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0008819668847144595,-0.0008819668847144007,-0.0008819668847145171,-2752.7056326918214,-2752.7056326916377,-2752.705632692001
-140,-0.0008447461087224424,-0.0008447461087223494,-0.0008447461087223793,-2636.5359198578103,-2636.53591985752,-2636.5359198576134
-130,-0.000808450054424101,-0.0008084500544241188,-0.0008084500544240642,-2523.252354632026,-2523.2523546320813,-2523.2523546319107
-120,-0.0007727301780999003,-0.0007727301780998245,-0.0007727301780997088,-2411.767097690076,-2411.7670976898394,-2411.7670976894783
-110,-0.0007370541165617644,-0.0007370541165617642,-0.0007370541165617523,-2300.418591016743,-2300.418591016742,-2300.4185910167052
-100,-0.0007005715723216074,-0.0007005715723217658,-0.0007005715723220022,-2186.5529722896613,-2186.5529722901556,-2186.552972290893
-90,-0.0006618823679891555,-0.0006618823679891485,-0.0006618823679889101,-2065.8001497788873,-2065.8001497788655,-2065.8001497781215
-80,-0.0006186471951674502,-0.0006186471951674633,-0.000618647195167307,-1930.858911259208,-1930.858911259249,-1930.8589112587608
-70,-0.0005669771812332132,-0.0005669771812330202,-0.0005669771812330287,-1769.591701726633,-1769.5917017260308,-1769.591701726057
-60,-0.0005006067236620601,-0.000500606723661915,-0.0005006067236623402,-1562.4429577467542,-1562.4429577463015,-1562.442957747629
-50,-0.00041012231668486324,-0.0004101223166846946,-0.0004101223166850048,-1280.032199390959,-1280.0321993904327,-1280.0321993914008
-40,-0.0002831018887959678,-0.0002831018887961632,-0.0002831018887965618,-883.5889163419721,-883.5889163425818,-883.588916343826
-30,-0.00010653535444671534,-0.0001065353544466865,-0.00010653535444592725,-332.50734846040996,-332.5073484603199,-332.50734845795023
-20,0.00012818054779390817,0.00012818054779415672,0.00012818054779227281,400.06413169134885,400.06413169212465,400.06413168624476
-10,0.0004210629538140734,0.00042106295381438207,0.000421062953814392,1314.1790069103415,1314.179006911305,1314.1790069113358
0,0.0007655038835714283,0.0007655038835718159,0.0007655038835710893,2389.2131197610124,2389.213119762222,2389.213119759954
10,0.0011560522771956183,0.0011560522771955593,0.0011560522771951935,3608.1531747678473,3608.1531747676636,3608.1531747665217
20,0.001595145647519485,0.0015951456475192538,0.0015951456475196658,4978.606889886033,4978.606889885312,4978.606889886598
30,0.0020945190671796572,0.0020945190671794235,0.002094519067179272,6537.200584206172,6537.200584205442,6537.200584204969
40,0.00267313543645416,0.0026731354364542153,0.002673135436454985,8343.11933974457,8343.119339744742,8343.119339747145
50,0.0033547629220657027,0.0033547629220655817,0.0033547629220654555,10470.545949019048,10470.54594901867,10470.545949018277
60,0.004166428590516282,0.004166428590515858,0.0041664285905170855,13003.834552173166,13003.834552171844,13003.834552175673
70,0.005137627810235796,0.005137627810236062,0.005137627810235841,16035.043103107977,16035.043103108808,16035.043103108119
80,0.006299981486680693,0.006299981486681011,0.006299981486680045,19662.863566419142,19662.863566420136,19662.86356641712
90,0.007687304176487791,0.00768730417648743,0.007687304176488254,23992.834508388863,23992.834508387736,23992.834508390308
100,0.009336260432458856,0.00933626043245887,0.009336260432457433,29139.389614415908,29139.38961441595,29139.389614411466
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,current,solute_1
-150,-0.0008819668847143949,-2752.70563269162
-140,-0.0008447461087224393,-2636.5359198578008
-130,-0.0008084500544241742,-2523.252354632254
-120,-0.0007727301780999551,-2411.7670976902473
-110,-0.0007370541165617303,-2300.4185910166366
-100,-0.0007005715723216441,-2186.5529722897754
-90,-0.0006618823679891703,-2065.8001497789337
-80,-0.0006186471951674418,-1930.8589112591817
-70,-0.0005669771812331561,-1769.5917017264546
-60,-0.0005006067236620735,-1562.4429577467963
-50,-0.00041012231668487994,-1280.032199391011
-40,-0.0002831018887959021,-883.5889163417669
-30,-0.00010653535444662821,-332.507348460138
-20,0.0001281805477938117,400.0641316910478
-10,0.00042106295381387385,1314.1790069097187
0,0.0007655038835711911,2389.213119760272
10,0.001156052277195163,3608.1531747664267
20,0.0015951456475203356,4978.606889888688
30,0.0020945190671791953,6537.200584204729
40,0.002673135436453171,8343.119339741483
50,0.0033547629220658567,10470.545949019528
60,0.004166428590515882,13003.834552171917
70,0.005137627810236805,16035.04310311113
80,0.006299981486680261,19662.863566417793
90,0.007687304176485136,23992.834508380576
100,0.009336260432461652,29139.389614424632
"{'distance': [0.052, 0.344, 0.381, 0.713, 0.792], 'solute_1': [11.26, -8.91, 8.23, -5.7, 11.86]}","{'solute_1i': '142.0 uM', 'solute_1e': '19.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,191262474.61085871,319.03789444961535,191262155.57296425,599497.67077297519,1.7112606873150024e+18,2.15550244320184e-10,6.906367838732663e-17,342976.15119413572,-3.4924596548080444e-10,3.1029549838995758e-10,5.1372907317048799e-10
-140,179601867.6041722,402.9892501833105,179601464.61492202,445674.09061774093,2.1071643994331415e+18,3.183231456205249e-11,1.0299920638612292e-17,333237.50061749911,-5.8207660913467407e-11,1.5852717554374115e-10,3.1260396354815256e-10
-130,168669386.49309492,509.03149308789767,168668877.46160182,331353.53859917214,2.167106966063701e+18,2.3010215954855084e-10,7.37257477290143e-17,323891.82242837892,2.3283064365386963e-10,2.520434759435531e-10,4.5969970191572784e-10
-120,158424116.46414062,642.97760011571006,158423473.4865405,246391.34619251225,1.8755498572126863e+18,3.67435859516263e-10,1.1763593571467723e-16,314984.24545433157,1.1641532182693481e-10,4.1296048491657623e-10,7.3335126860030186e-10
-110,148828616.52444208,812.17016994893481,148827804.35427213,183248.07045523438,4.1871561903111482e+17,1.5415935195051134e-10,4.9439619065339e-17,306594.3989924427,-4.0745362639427185e-10,1.6937413092681379e-10,2.7822413817268909e-10
-100,139848961.47443581,1025.8839263392329,139847935.59050947,136320.4529127123,5.1622928919724954e+18,9.822542779147625e-11,3.155028321932818e-17,298861.07202178345,1.1641532182693481e-10,1.8646163780662368e-10,3.0133767703333092e-10
-90,131454848.33791266,1295.8341358281752,131453552.50377683,101444.19312885217,8.1410012213735936e+17,4.956746124662459e-11,1.5829351718288365e-17,292025.98801891948,-5.8207660913467407e-11,6.3293482746457067e-11,1.0406414618913118e-10
-80,123619780.93946667,1617.1593262790157,123618163.78014039,76442.548937900996,3.4056055072634851e+19,2.2121184883872047e-09,7.087429601537742e-16,286512.3942904271,1.4551915228366852e-09,3.0531270736269067e-09,4.3600933974374811e-09
-70,116321350.12210137,1909.9386244810141,116319440.18347688,60903.187480021385,5.2733353573444634e+17,2.627757567097433e-09,8.418829869349942e-16,283067.70912312012,-2.2118911147117615e-09,3.5280844802171727e-09,5.2552977525266442e-09
-60,109541631.88885513,1915.6998816843118,109539716.18897344,57180.998410118656,1.4756939189032138e+17,8.099050319287926e-10,2.5955800009302976e-16,283024.62970616162,1.1059455573558807e-09,1.1463748896371071e-09,1.6304499972363828e-09
-50,103267731.7926192,1837.6416348555817,103265894.15098435,56195.794562923526,2.8880474051117664e+17,1.0725216270657256e-09,3.4363787856928063e-16,288779.45359483437,-2.4447217583656311e-09,1.3324760247593528e-09,2.0141595058476014e-09
-40,97492511.517263502,1762.7639957808269,97490748.75326772,55306.616058991269,1.1706750796465432e+17,2.533852239139378e-09,8.117963766485214e-16,304655.27257136651,-1.7462298274040222e-09,3.5135761048589125e-09,5.0764388248580872e-09
-30,92215543.206816494,1690.9373655246934,92213852.269450963,54535.162027247679,3.3643167124465402e+17,5.9822014009114355e-09,1.916706810628499e-15,338403.46808486059,2.9685907065868378e-09,8.4178250608381217e-09,1.2234259827437199e-08
-20,87444349.233271018,1622.0374258671304,87442727.195845157,53910.192107018644,73313950584584656.0,1.9074377632932737e-09,6.111376595757667e-16,403702.65596302057,1.1641532182693481e-10,2.3796708796789982e-09,3.7166500987950712e-09
-10,83196000.411352187,1555.944924132227,83194444.466428056,53469.759193277227,73771222846904416.0,4.9867594498209655e-09,1.5977887415918879e-15,524329.99465656921,3.3178366720676422e-09,6.775751398343541e-09,1.0010481332756171e-08
0,79499165.00865382,1492.5454667845352,79497672.463187039,53264.149587297208,47439773578060616.0,6.331902113743126e-09,2.028759105154876e-15,741710.49136636371,1.4668330550193787e-08,8.712625732651176e-09,1.2568364127218956e-08
10,76396725.320864797,1431.7293214356425,76395293.591543362,53359.754652687603,2.156753328123569e+17,5.838955985382199e-09,1.8708992688409865e-15,1129464.7001889506,7.5669959187507629e-09,7.7973382617487669e-09,1.1737711247405969e-08
