"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
40,132901705.80709335,54443.017711476503,132847262.78938188,2441.1157094820237,3.686061936791577e+17,8.585629984736443e-10,2.7755575615628914e-16,-4.1795317069263601e-10,-3218748.0745147979,1.0050570775632379e-09,2.0008883439004421e-09
50,142683434.73031151,47634.37231616542,142635800.35799536,2995.3881575949686,2.1965410257391469e+17,2.6193447411060333e-09,8.396061623727746e-16,3.1301277079617175e-10,-3714244.608268897,5.0627752705357132e-09,8.5346982814371586e-09
60,154985206.20450804,41677.216314127247,154943528.9881939,3718.7034046698795,4.3757827055542278e+17,8.731149137020111e-11,2.7755575615628914e-17,-1.5804344261614177e-09,-4317153.2486343822,9.2091896409964782e-10,1.8189894035458565e-09
70,170024291.3349517,36465.062416810324,169987826.27253488,4662.6628357715581,3.6169890105775846e+17,4.656612873077393e-10,1.5265566588595902e-16,9.6382260652627728e-10,-5030363.9681241727,2.9715851788441265e-10,5.3842086344957352e-10
80,188066307.04156131,31904.740639099422,188034402.30092221,5894.6195228142706,2.9000705618043064e+18,2.9103830456733704e-10,9.71445146547012e-17,9.1071891033297353e-09,-5860196.322690093,1.4757509347444146e-09,2.8339854907244444e-09
90,209429907.32486618,27914.732836956468,209401992.59202921,7502.4865381337549,8.5081110867811686e+17,1.3387762010097504e-09,4.3021142204224816e-16,2.4526345038917456e-09,-6817343.0126381684,1.7407985187293981e-09,2.7102942112833261e-09
100,234492411.2608878,24423.715527832952,234467987.54535997,9601.0130397098364,4.9091688673629344e+17,5.238689482212067e-10,1.6653345369377348e-16,-2.085007606264554e-09,-7919128.6986441594,1.1577006609449266e-09,1.9863364286720753e-09
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.21023098434329626,-0.21023098434329715,-0.21023098434329734,-656151.6365271419,-656151.6365271447,-656151.6365271453
-140,-0.18373026260504724,-0.18373026260504838,-0.18373026260504755,-573440.2703028941,-573440.2703028976,-573440.270302895
-130,-0.16049833268558697,-0.160498332685587,-0.16049833268558739,-500931.1257352902,-500931.1257352903,-500931.1257352915
-120,-0.14011201587290623,-0.14011201587290628,-0.14011201587290512,-437303.4203274227,-437303.42032742285,-437303.42032741924
-110,-0.12219488576830118,-0.12219488576830095,-0.12219488576830104,-381382.29016323714,-381382.29016323644,-381382.2901632367
-100,-0.10640836653128637,-0.10640836653128675,-0.10640836653128773,-332111.00665195496,-332111.0066519562,-332111.0066519592
-90,-0.09244239302487538,-0.09244239302487513,-0.09244239302487615,-288521.82592033513,-288521.8259203344,-288521.8259203376
-80,-0.08000502133257474,-0.08000502133257456,-0.08000502133257412,-249703.56221153168,-249703.5622115311,-249703.5622115297
-70,-0.06881044919538663,-0.06881044919538677,-0.06881044919538681,-214764.1984874739,-214764.19848747432,-214764.19848747447
-60,-0.0585655502794114,-0.05856555027941136,-0.05856555027941027,-182788.85854997317,-182788.85854997305,-182788.85854996962
-50,-0.048957163132594725,-0.04895716313259453,-0.048957163132594704,-152800.13462108216,-152800.13462108155,-152800.1346210821
-40,-0.03964744025768442,-0.03964744025768472,-0.039647440257685095,-123743.57134108746,-123743.57134108839,-123743.57134108956
-30,-0.03029285889310048,-0.03029285889310051,-0.030292858893100665,-94547.00029057579,-94547.00029057587,-94547.00029057637
-20,-0.020607122908145245,-0.020607122908145682,-0.020607122908145058,-64316.8630091924,-64316.86300919377,-64316.86300919182
-10,-0.010467430960750595,-0.010467430960751048,-0.010467430960750259,-32669.88439684955,-32669.88439685096,-32669.8843968485
0,-1.1189840734004974e-16,0.0,1.1189840734004974e-16,-3.4924596548080444e-10,0.0,3.4924596548080444e-10
10,0.010467430960750482,0.010467430960751069,0.010467430960749998,32669.8843968492,32669.88439685103,32669.884396847687
20,0.020607122908144683,0.020607122908145706,0.02060712290814502,64316.86300919065,64316.86300919384,64316.8630091917
30,0.030292858893100443,0.030292858893100523,0.030292858893100516,94547.00029057567,94547.00029057592,94547.0002905759
40,0.039647440257684456,0.039647440257684734,0.03964744025768472,123743.57134108758,123743.57134108843,123743.57134108839
50,0.04895716313259538,0.04895716313259454,0.048957163132594614,152800.1346210842,152800.13462108158,152800.13462108182
60,0.058565550279411384,0.05856555027941137,0.0585655502794114,182788.8585499731,182788.85854997308,182788.85854997317
70,0.06881044919538666,0.06881044919538679,0.06881044919538681,214764.198487474,214764.19848747438,214764.19848747447
80,0.08000502133257471,0.08000502133257462,0.08000502133257471,249703.56221153156,249703.56221153127,249703.56221153156
90,0.0924423930248756,0.09244239302487517,0.09244239302487517,288521.82592033583,288521.8259203345,288521.8259203345
100,0.10640836653128694,0.10640836653128677,0.10640836653128685,332111.00665195676,332111.00665195624,332111.0066519565
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,current,solute_1
-150,-0.21023098434329837,-656151.6365271485
-140,-0.18373026260504863,-573440.2703028984
-130,-0.1604983326855872,-500931.1257352909
-120,-0.1401120158729067,-437303.42032742413
-110,-0.12219488576830101,-381382.2901632366
-100,-0.10640836653128632,-332111.00665195484
-90,-0.09244239302487492,-288521.82592033374
-80,-0.08000502133257485,-249703.562211532
-70,-0.06881044919538669,-214764.19848747406
-60,-0.05856555027941155,-182788.85854997364
-50,-0.04895716313259475,-152800.13462108225
-40,-0.03964744025768499,-123743.57134108925
-30,-0.030292858893100773,-94547.0002905767
-20,-0.020607122908145557,-64316.863009193374
-10,-0.010467430960750979,-32669.884396850746
0,-1.8649734556674956e-17,-5.820766091346741e-11
10,0.010467430960750977,32669.88439685074
20,0.020607122908145665,64316.86300919371
30,0.030292858893100485,94547.0002905758
40,0.0396474402576847,123743.57134108833
50,0.04895716313259452,152800.13462108152
60,0.05856555027941134,182788.858549973
70,0.0688104491953868,214764.19848747444
80,0.08000502133257463,249703.56221153133
90,0.09244239302487518,288521.82592033455
100,0.10640836653128681,332111.00665195636
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,19072736871799564.0,1.1606607586145401e-07,3.7164715749327115e-14,16005399.364590542,3.1867090266852852e-08,1.3492394175999073e-07,2.1341111278161407e-07
-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,19532003763771880.0,2.10711732506752e-08,6.744604874597826e-15,14044415.351027034,2.7326807008040022e-08,5.7163627559715366e-08,1.0599615052342415e-07
-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,35045603691435144.0,4.7031790018081665e-08,1.50712775592865e-14,12332544.489477409,1.3386701789370939e-08,4.9867239623161616e-08,8.1083271652460098e-08
-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,16849181151875730.0,3.568129613995552e-08,1.1435297153639112e-14,10838192.827652581,2.4502820819005917e-08,5.8767653815110498e-08,9.9615135695785284e-08
-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,44900965635083800.0,1.0011717677116394e-08,3.2057689836051395e-15,9533082.0209014192,8.1041993685592951e-09,1.2322036148881986e-08,1.9852450350299478e-08
-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,19310541873368184.0,2.8638169169425964e-08,9.173217740965356e-15,8391431.1290457807,1.6643650314169521e-08,3.7868405724099613e-08,6.0204911278560758e-08
-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,79872063263659920.0,3.958120942115784e-08,1.2684298056342413e-14,7389078.4425452128,3.5639426568576693e-09,2.808546599808414e-08,4.329376679379493e-08
-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,21245938181716516.0,2.5727786123752594e-08,8.243405957841787e-15,6502673.1619012766,1.1910716522254972e-08,2.4008918243465632e-08,4.247704055160284e-08
-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,14869075282489108.0,1.076841726899147e-08,3.4416913763379853e-15,5709477.4656223096,1.5203969324517276e-08,1.2781822520574693e-08,2.1431333152577281e-08
-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,1.000178904126679e+18,2.0954757928848267e-08,6.716849298982197e-15,4988930.4820344159,2.0325051028056699e-10,2.0447684408803287e-08,3.3083779271692038e-08
-50,142683434.73031145,47634.372316165412,142635800.3579953,2995.3881575949677,5.7908808860395379e+17,3.050081431865692e-08,9.769962616701378e-15,4326802.7515251786,3.1840428510388237e-10,2.6676189266105195e-08,4.5223714550957084e-08
-40,132901705.80709332,54443.017711476496,132847262.78938185,2441.1157094820237,15200255409449616.0,2.0649167709052563e-08,6.612765890423589e-15,3720256.8972645905,1.112640816097665e-08,3.5861089470913484e-08,5.8640580391511321e-08
-30,125467256.75111784,62224.860608192641,125405031.89050965,2016.3525562739242,11824396244007450.0,1.3373210094869137e-08,4.2847669856627135e-15,3180972.5278276112,1.3307287851185727e-08,3.1698171971130218e-08,5.2601535571739078e-08
-20,120248782.00473881,71119.005530305265,120177662.9992085,1690.8107911252828,2.2107113460106909e+17,3.5652192309498787e-09,1.141448047192739e-15,2737115.8344816682,6.7387493881271536e-10,6.0104166384243826e-09,1.0564690455794334e-08
-10,117154114.0473401,81284.439984003038,117072829.60735609,1441.2858607427977,37755599066425968.0,5.122274160385132e-09,1.6427831317500363e-15,2434372.6957054832,3.812828914923981e-09,4.8468637504249689e-09,8.1709004007279873e-09
0,116128595.55343381,92902.876442747045,116035692.67699106,1250.0,2.1276162423827306e+17,3.026798367500305e-09,9.697861969470979e-16,2325030.6595335617,6.6874478521928447e-10,3.3971788157734414e-09,5.3842086344957352e-09
10,117154114.04734012,81284.439984003053,117072829.60735612,1441.2858607427977,48243265473769944.0,4.307366907596588e-09,1.3808398868775384e-15,2434372.6957054827,2.983953063853338e-09,8.6676446461973154e-09,1.6028934624046087e-08
20,120248782.00473882,71119.005530305265,120177662.99920851,1690.810791125283,85972107900418512.0,7.566995918750763e-09,2.4251434194155763e-15,2737115.8344816724,1.7328212712326407e-09,5.6025865796465332e-09,1.0208168532699347e-08
30,125467256.75111784,62224.860608192655,125405031.89050965,2016.3525562739237,78829308293383648.0,3.259629011154175e-09,1.0477729794899915e-15,3180972.527827607,1.9960931776778422e-09,3.2539397042532253e-09,6.0099409893155098e-09
40,132901705.80709335,54443.017711476503,132847262.78938188,2441.1157094820237,3.686061936791577e+17,3.725290298461914e-09,1.1934897514720433e-15,3720256.8972645937,4.5882095509181502e-10,2.7863117947599641e-09,4.1545717976987362e-09
50,142683434.73031151,47634.37231616542,142635800.35799536,2995.3881575949686,2.1965410257391469e+17,2.3283064365386963e-09,7.424616477180734e-16,4326802.7515251907,8.3942947891023124e-10,5.2342411750835811e-09,9.8661985248327255e-09
60,154985206.20450804,41677.216314127247,154943528.9881939,3718.7034046698795,4.3757827055542278e+17,1.3969838619232178e-09,4.510281037539698e-16,4988930.4820344178,4.6457259492700949e-10,3.0779966723567697e-09,5.3260009735822678e-09
70,170024291.3349517,36465.062416810324,169987826.27253488,4662.6628357715581,3.6169890105775846e+17,1.5133991837501526e-09,4.718447854656915e-16,5709477.4656223105,6.2501977146677144e-10,1.9683448987157646e-09,3.383320290595293e-09
80,188066307.04156131,31904.740639099422,188034402.30092221,5894.6195228142706,2.9000705618043064e+18,3.3178366720676422e-09,1.0685896612017132e-15,6502673.1619012738,8.7257996500036404e-11,2.4175128784304462e-09,4.0963641367852688e-09
90,209429907.32486618,27914.732836956468,209401992.59202921,7502.4865381337549,8.5081110867811686e+17,9.89530235528946e-10,3.191891195797325e-16,7389078.4425452286,3.34574208602965e-10,2.9427650822620811e-09,5.5697455536574125e-09
100,234492411.2608878,24423.715527832952,234467987.54535997,9601.0130397098364,4.9091688673629344e+17,1.5133991837501526e-09,4.85722573273506e-16,8391431.1290457845,6.5468904207834682e-10,1.8871855077704774e-09,3.0304363463073969e-09
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.21023098434326967,-0.21023098434329837,-0.21023098434330684,-656151.6365270589,-656151.6365271485,-656151.636527175
-140,-0.18373026260504188,-0.18373026260504863,-0.18373026260504743,-573440.2703028773,-573440.2703028984,-573440.2703028946
-130,-0.160498332685583,-0.1604983326855872,-0.16049833268559807,-500931.1257352778,-500931.1257352909,-500931.1257353248
-120,-0.1401120158728991,-0.1401120158729067,-0.14011201587289526,-437303.42032740044,-437303.42032742413,-437303.42032738845
-110,-0.12219488576830019,-0.12219488576830101,-0.1221948857682978,-381382.29016323405,-381382.2901632366,-381382.2901632266
-100,-0.1064083665312955,-0.10640836653128632,-0.10640836653128892,-332111.0066519835,-332111.00665195484,-332111.00665196293
-90,-0.09244239302488066,-0.09244239302487492,-0.09244239302486798,-288521.82592035166,-288521.82592033374,-288521.8259203121
-80,-0.08000502133256807,-0.08000502133257485,-0.08000502133257631,-249703.56221151084,-249703.562211532,-249703.56221153657
-70,-0.0688104491953879,-0.06881044919538669,-0.06881044919539013,-214764.19848747784,-214764.19848747406,-214764.19848748483
-60,-0.05856555027940657,-0.05856555027941155,-0.058565550279413285,-182788.8585499581,-182788.85854997364,-182788.85854997905
-50,-0.04895716313258855,-0.04895716313259475,-0.04895716313259832,-152800.1346210629,-152800.13462108225,-152800.1346210934
-40,-0.03964744025767838,-0.03964744025768499,-0.03964744025768498,-123743.5713410686,-123743.57134108925,-123743.5713410892
-30,-0.03029285889309705,-0.030292858893100773,-0.030292858893096488,-94547.00029056508,-94547.0002905767,-94547.00029056333
-20,-0.0206071229081467,-0.020607122908145557,-0.020607122908146622,-64316.86300919694,-64316.863009193374,-64316.863009196706
-10,-0.010467430960751976,-0.010467430960750979,-0.010467430960750333,-32669.884396853857,-32669.884396850746,-32669.884396848734
0,-2.610962837934494e-16,-1.8649734556674956e-17,7.086899131536484e-16,-8.149072527885437e-10,-5.820766091346741e-11,2.2118911147117615e-09
10,0.01046743096075205,0.010467430960750977,0.01046743096075067,32669.88439685409,32669.88439685074,32669.884396849782
20,0.020607122908143937,0.020607122908145665,0.020607122908146362,64316.863009188324,64316.86300919371,64316.86300919589
30,0.030292858893101415,0.030292858893100485,0.030292858893100367,94547.0002905787,94547.0002905758,94547.00029057544
40,0.03964744025768416,0.0396474402576847,0.03964744025768535,123743.57134108664,123743.57134108833,123743.57134109037
50,0.048957163132594295,0.04895716313259452,0.04895716313259504,152800.13462108083,152800.13462108152,152800.13462108315
60,0.058565550279411606,0.05856555027941134,0.05856555027941179,182788.8585499738,182788.858549973,182788.8585499744
70,0.06881044919538655,0.0688104491953868,0.06881044919538633,214764.19848747365,214764.19848747444,214764.19848747292
80,0.08000502133257531,0.08000502133257463,0.08000502133257424,249703.56221153343,249703.56221153133,249703.5622115301
90,0.0924423930248753,0.09244239302487518,0.0924423930248755,288521.8259203349,288521.82592033455,288521.82592033554
100,0.10640836653128649,0.10640836653128681,0.10640836653128632,332111.00665195537,332111.00665195636,332111.00665195484
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,current,solute_1
-150,-0.21023098434329707,-656151.6365271445
-140,-0.1837302626050483,-573440.2703028973
-130,-0.160498332685587,-500931.1257352903
-120,-0.1401120158729063,-437303.42032742297
-110,-0.12219488576830098,-381382.29016323655
-100,-0.10640836653128659,-332111.00665195566
-90,-0.09244239302487518,-288521.82592033455
-80,-0.08000502133257445,-249703.56221153075
-70,-0.06881044919538686,-214764.19848747458
-60,-0.0585655502794114,-182788.85854997317
-50,-0.04895716313259446,-152800.13462108135
-40,-0.03964744025768474,-123743.57134108846
-30,-0.030292858893100256,-94547.00029057509
-20,-0.020607122908145828,-64316.86300919422
-10,-0.010467430960751057,-32669.88439685099
0,-1.6318517737090587e-17,-5.093170329928398e-11
10,0.010467430960751015,32669.88439685086
20,0.02060712290814568,64316.86300919375
30,0.030292858893100537,94547.00029057596
40,0.039647440257684706,123743.57134108835
50,0.04895716313259454,152800.13462108158
60,0.05856555027941136,182788.85854997305
70,0.06881044919538683,214764.1984874745
80,0.08000502133257463,249703.56221153133
90,0.09244239302487521,288521.8259203346
100,0.10640836653128674,332111.0066519561
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,19072736871799564.0,2.5029294192790985e-08,8.021361352916756e-15,15875423.136561861,8.3819031715393066e-08,3.4829619612034557e-08,4.9934897106140852e-08
-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,19532003763771880.0,3.480818122625351e-08,1.1157741397482823e-14,13894497.458858598,-2.223532646894455e-08,4.7808745668522669e-08,6.9514499045908451e-08
-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,35045603691435144.0,5.238689482212067e-10,1.6653345369377348e-16,12161918.549481967,7.0780515670776367e-08,6.7680095745157194e-10,9.6042640507221222e-10
-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,16849181151875730.0,6.9267116487026215e-09,2.220446049250313e-15,10646784.35722588,1.3038516044616699e-08,9.0166759805903127e-09,1.3838871382176876e-08
-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,44900965635083800.0,9.953510016202927e-09,3.1780134079895106e-15,9322109.5883870553,2.2293534129858017e-08,1.3531613163660509e-08,1.9881554180756211e-08
-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,19310541873368184.0,1.0133953765034676e-07,3.247402347028583e-14,8164365.8807769036,-1.3766111806035042e-07,1.4331577311424403e-07,2.0270090317353606e-07
-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,79872063263659920.0,4.0978193283081055e-08,1.3128387266192476e-14,7153104.000803398,5.948822945356369e-08,5.7309403374912479e-08,8.2103724707849324e-08
-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,21245938181716516.0,3.818422555923462e-08,1.2226331058684536e-14,6270674.513194954,-2.2293534129858017e-08,5.2357653764709163e-08,7.6373908086679876e-08
-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,14869075282489108.0,2.0023435354232788e-08,6.411537967210279e-15,5502095.6556576928,5.1921233534812927e-08,2.724356442863407e-08,4.0139639168046415e-08
-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,1.000178904126679e+18,2.523302100598812e-08,8.083811398051921e-15,4835192.5701870192,1.4668330550193787e-08,3.424787780816702e-08,5.0302332965657115e-08
-50,142683434.73031145,47634.372316165412,142635800.3579953,2995.3881575949677,5.7908808860395379e+17,1.8451828509569168e-08,5.9119376061289586e-15,4261308.8504853556,-2.6077032089233398e-08,2.5848987115936521e-08,3.6736309994012117e-08
-40,132901705.80709332,54443.017711476496,132847262.78938185,2441.1157094820237,15200255409449616.0,6.868503987789154e-09,2.2065682614424986e-15,3777291.7475263248,1.4784745872020721e-08,9.1460176404052983e-09,1.3802491594105959e-08
-30,125467256.75111784,62224.860608192641,125405031.89050965,2016.3525562739242,11824396244007450.0,4.470348358154297e-08,1.4325346464616473e-14,3390259.2813200918,-5.0407834351062775e-08,6.071748221972367e-08,8.8941305875778198e-08
-20,120248782.00473881,71119.005530305265,120177662.9992085,1690.8107911252828,2.2107113460106909e+17,3.899913281202316e-08,1.2493478473984965e-14,3127728.2957636146,4.8195943236351013e-08,5.0661938520778813e-08,7.7779986895620823e-08
-10,117154114.0473401,81284.439984003038,117072829.60735609,1441.2858607427977,37755599066425968.0,7.450580596923828e-09,2.3869795029440866e-15,3054505.6179617103,2.3283064365386963e-10,9.2467774834067505e-09,1.4551915228366852e-08
0,116128595.55343381,92902.876442747045,116035692.67699106,1250.0,2.1276162423827306e+17,5.9371814131736755e-09,1.9022729247808457e-15,3286773.4776490866,0.0,7.4796313438438412e-09,1.2114469427615404e-08
10,117154114.04734012,81284.439984003053,117072829.60735612,1441.2858607427977,48243265473769944.0,3.3760443329811096e-09,1.0824674490095276e-15,3980679.6293865666,-3.7252902984619141e-09,4.224775876197673e-09,6.6429493017494678e-09
20,120248782.00473882,71119.005530305265,120177662.99920851,1690.810791125283,85972107900418512.0,1.8189894035458565e-09,5.828670879282072e-16,5310882.5587918395,-9.3132257461547852e-10,2.1212005929129021e-09,3.4997356124222279e-09
30,125467256.75111784,62224.860608192655,125405031.89050965,2016.3525562739237,78829308293383648.0,1.6880221664905548e-09,5.412337245047638e-16,7496786.1984571991,3.7252902984619141e-09,1.8924764355806378e-09,3.2159732654690742e-09
