"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
-60,4089669639576810.0,0.0004442646507346575,4089669639576810.0,9.2054806359541207e+18,45453255927219488.0,7.586770902136275e-05,3.646202095567071e-11,0.0018453965465509451,-30.984376227742384,0.00010730953413666049,0.00015196422704691608
-50,3631566850043923.0,0.00045614942629165853,3631566850043923.0,7.9613535405872159e+18,2.1065786959794272e+17,8.180228823484459e-07,3.9314179725560447e-13,-0.00045987524967929075,-27.400833707161954,1.1285456136849814e-06,1.6117361262830364e-06
-40,3224778270385036.5,0.00046835213821790864,3224778270385036.5,6.8853710856437996e+18,59917543888901720.0,1.3664521698607962e-05,6.567169128351312e-12,-0.00010654270242237563,-24.241485829539357,1.9266182481727464e-05,2.7280028977134284e-05
-30,2863555958885126.0,0.00048088129180948235,2863555958885126.0,5.9548084062700902e+18,inf,8.38924040925254e-06,4.03186894068634e-12,-0.00025209484649030425,-21.448139984630931,1.1949651914971015e-05,1.703660219233025e-05
-20,2542795827335713.0,0.00049374561989245168,2542795827335713.0,5.1500119188694538e+18,24329108709202536.0,3.0945059579009365e-06,1.4872195633675282e-12,-1.2398320122003774e-05,-18.990798389986992,4.404959445577759e-06,6.2885719225073412e-06
-10,2257965520029046.0,0.00050695408890967021,2257965520029046.0,4.4539842353088773e+18,29738719333114400.0,1.0307785880646347e-06,4.953921894239216e-13,1.4792909077595241e-05,-16.832822914102014,1.2894331743529467e-06,1.8999023601194157e-06
0,2005040371359339.5,0.00052051590517038801,2005040371359339.5,3.8520251762585441e+18,inf,3.195878047635575e-07,1.5359389896949228e-13,4.2576743668319735e-05,-14.952596246926927,3.6731270585893979e-07,5.5843036713437443e-07
10,1780446537108961.5,0.00053444052126705357,1780446537108961.5,3.3314213018276987e+18,inf,2.1415745536960615e-07,1.0292407305058133e-13,0.000112483127945665,-13.345378736846806,2.9816407120654302e-07,4.4288061489454515e-07
20,1581010495861989.5,0.00054873764266377527,1581010495861989.5,2.8811774023505664e+18,16547948441784058.0,8.335269868590955e-08,4.005930698848643e-14,0.00014934387737753499,-12.024994653887918,1.4523657219729581e-07,2.3121640751790958e-07
30,1403914206997731.2,0.00056341723446103466,1403914206997731.2,2.4917842783789117e+18,5.9772408277749171e+17,3.884662300006076e-07,1.8669687013835764e-13,4.1633703206870717e-05,-11.053077916489716,5.6164030694844369e-07,8.1086216538445366e-07
40,1246655291644559.2,0.00057848952834136627,1246655291644559.2,2.1550179053697733e+18,13087446248761542.0,6.109976751476377e-08,2.9364548267633774e-14,-6.6156300394128566e-05,-10.553164565323044,7.9730822307890114e-08,1.1609629964423532e-07
50,1107011673949065.6,0.00059396502970084498,1107011673949065.6,1.8637657414050463e+18,7.7942481475683277e+17,1.1994168106106706e-07,5.764397191794969e-14,3.7022314441357438e-05,-10.786230104206014,1.4602635677408237e-07,2.1828467912220949e-07
60,983010183040013.87,0.00050980099570668434,983010183040013.87,1.9282233485585265e+18,21458659614304420.0,9.328249764468943e-08,4.483156836803786e-14,-1.9450823662065702e-05,-12.237864984202147,1.3600344388038029e-07,1.976450506378379e-07
70,872898672031366.0,0.00033941394700365952,872898672031366.0,2.5717819781340764e+18,9.0517716431750118e+17,3.770647560993271e-08,1.8121732178128876e-14,-7.4753271972584049e-06,-15.777879374012702,4.4120804661338575e-08,6.7469387372473747e-08
80,775121260104586.87,0.00022597411223356011,775121260104586.87,3.4301330025956454e+18,inf,1.497323511056095e-08,7.196136794133019e-15,8.3073528647034611e-07,-22.95169388999922,2.1542060541695408e-08,3.1117239740077852e-08
90,688296347839689.87,0.00015044844164637422,688296347839689.87,4.5749649534922762e+18,1.4174008670684027e+18,1.2424615417018156e-08,5.971270169404317e-15,-5.0409577581675661e-05,-36.3575214928874,2.4783538939919391e-08,4.0341802048296205e-08
100,611197095150621.12,0.00010016516215108691,611197095150621.12,6.101892933879595e+18,13806523495834194.0,6.957830666546976e-08,3.34393341834233e-14,-0.00015256843074250428,-60.226537671839871,9.9442200121180989e-08,1.442437447416287e-07
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.2266886787579025e-06,-1.2222721936973855e-06,-1.222271703691611e-06,-2.552410900453397,-2.5432213768152008,-2.5432203572443006
-140,-8.187027653189314e-07,-8.193846978486881e-07,-8.193847674795472e-07,-1.7035013843506688,-1.7049203034720934,-1.7049204483552793
-130,-5.480731324038082e-07,-5.483176249017502e-07,-5.483176179335935e-07,-1.1403935339238622,-1.1409022573902419,-1.1409022428913722
-120,-3.6644241810043267e-07,-3.664609439314457e-07,-3.664607893398317e-07,-0.762468618602648,-0.7625071658998038,-0.762506844236021
-110,-2.4475480991455946e-07,-2.446827622775298e-07,-2.4468271855593144e-07,-0.50926926740441,-0.5091193555504158,-0.5091192645774687
-100,-1.6347396980171554e-07,-1.6325012749651355e-07,-1.6325008693667127e-07,-0.34014558843469733,-0.339679832493786,-0.3396797480996073
-90,-1.0886241103255191e-07,-1.0885738610890349e-07,-1.0885712653271883e-07,-0.22651354771650417,-0.2265030921949719,-0.22650255208638959
-80,-7.25572387323902e-08,-7.255317647083533e-08,-7.255308413773738e-08,-0.15097219877734122,-0.15096374629803438,-0.15096355417756424
-70,-4.83427815540336e-08,-4.8337661831934393e-08,-4.833776066538413e-08,-0.10058839274663671,-0.1005777399748947,-0.10057794562085753
-60,-3.222936624178862e-08,-3.219290422083295e-08,-3.2193003180991274e-08,-0.0670606871447953,-0.06698481943577393,-0.06698502534538342
-50,-2.143319743350879e-08,-2.1432810133317553e-08,-2.1432804291711534e-08,-0.044596748717246754,-0.044595942849183424,-0.044595930694364405
-40,-1.4269471053871486e-08,-1.4262920022411836e-08,-1.4262903884743134e-08,-0.029690951006807086,-0.029677320063278893,-0.02967728648510848
-30,-9.489854195776595e-09,-9.485822326835909e-09,-9.485889035919492e-09,-0.019745847265452757,-0.019737458025043505,-0.019737596828796278
-20,-6.304098177171995e-09,-6.302610957608628e-09,-6.302639658298351e-09,-0.013117141442305441,-0.01311404693634754,-0.01311410665480306
-10,-4.180849039427633e-09,-4.180392957496846e-09,-4.180353647238209e-09,-0.008699228130311345,-0.00869827914585278,-0.00869819735172328
0,-2.7636958715571616e-09,-2.7635634362863105e-09,-2.763542277658192e-09,-0.005750511592919604,-0.005750236030558282,-0.00575019200511484
10,-1.8143607389452226e-09,-1.8144636630182732e-09,-1.8144528549514349e-09,-0.0037751992071269717,-0.0037754133645823413,-0.0037753908758872967
20,-1.1736168936092348e-09,-1.1736569529162233e-09,-1.1736406877267768e-09,-0.00244198271662346,-0.002442066069322146,-0.0024420322258151828
30,-7.332886701578602e-10,-7.334753670279986e-10,-7.334692981367062e-10,-0.0015257775076110284,-0.001526165973841029,-0.001526153346102177
40,-4.2086868643841006e-10,-4.208963795526045e-10,-4.208980509866777e-10,-0.0008757151195139619,-0.0008757727414744163,-0.0008757762192814766
50,-1.883630805321769e-10,-1.883106267246608e-10,-1.8830543656025896e-10,-0.00039193316798205764,-0.0003918240256443213,-0.0003918132263009966
60,-1.0054610873586712e-11,-1.009944244195475e-11,-1.0096835613353506e-11,-2.092095479314755e-05,-2.101423729079224e-05,-2.1008813178013952e-05
70,1.220697781679277e-10,1.2206786933414305e-10,1.2205165643574958e-10,0.00025399454466901313,0.00025399057289667715,0.0002539568381934032
80,2.114605124438135e-10,2.1146018993624788e-10,2.11467386073042e-10,0.0004399927433287838,0.000439992072276837,0.0004400070455119476
90,2.6699192431763924e-10,2.6699542273236955e-10,2.6698945146220014e-10,0.0005555387522214716,0.0005555460314864119,0.0005555336068709948
100,3.009316014178763e-10,3.009333874020545e-10,3.0089994806787106e-10,0.0006261581386139748,0.000626161854769152,0.0006260922764624866
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,current,solute_1
-150,-1.226299322990039e-06,-2.5516007552851416
-140,-8.180909624483051e-07,-1.7022283862844467
-130,-5.451961102440759e-07,-1.1344072206493465
-120,-3.6301679805769534e-07,-0.7553408199286212
-110,-2.415238255210367e-07,-0.5025464534353656
-100,-1.6381344888088938e-07,-0.340851953559903
-90,-1.0675988026581858e-07,-0.22213874379071696
-80,-7.2694670069653e-08,-0.15125815661600708
-70,-4.771357426449746e-08,-0.09927918074177583
-60,-3.170713233234824e-08,-0.0659740581197425
-50,-2.1457508334303028e-08,-0.04464733319663551
-40,-1.4372164942461183e-08,-0.029904629509906747
-30,-9.53281925356772e-09,-0.019835246054031877
-20,-6.018541810955419e-09,-0.01252297505400628
-10,-3.871505803858641e-09,-0.008055567631832378
0,-2.8131011833502523e-09,-0.0058533108267795515
10,-1.872735630443069e-09,-0.003896661736252744
20,-3.5942453185316852e-09,-0.007478662751834551
30,-9.104942986528621e-10,-0.0018944950034391636
40,8.018386035443902e-09,0.016684115762471707
50,-2.2108126383593362e-13,-4.6001095263406913e-07
60,-1.3023262703743356e-08,-0.027097924893348637
70,2.637729506557626e-10,0.0005488409293711249
80,-8.868434516481777e-11,-0.00018452839193678272
90,2.5890982252617833e-10,0.0005387220610199299
100,2.8065673131149234e-08,0.058397155911671314
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,11913404480595360.0,0.00035031068952158078,11913404480595360.0,3.4008110049012474e+19,42301081802607632.0,0.3501937774429136,1.6830312943906436e-07,93.050247153366143,0.39829000747830812,0.70329801204978992,1.270119159380132
-140,10578929006329012.0,0.0003596820493929942,10578929006329012.0,2.9411890374240805e+19,1.1642426525293555e+17,1.4059604978682745,6.757046152754928e-07,82.327108841152295,0.12850297865789687,1.809825700962709,2.681352255007917
-130,9393934295121628.0,0.00036930410782561762,9393934295121628.0,2.5436852978514301e+19,31636194746578616.0,0.4667870150455591,2.2433783943089578e-07,72.841959474146591,0.41993132826077195,0.41933680224080894,0.82548003850287155
-120,8341676316114143.0,0.00037918357139880073,8341676316114143.0,2.1999044645689324e+19,19206472970733464.0,0.6516801635601455,3.1319748660700595e-07,64.451259318965128,0.61421541549617531,0.60565335987707136,1.2038313713906035
-110,7407286614700122.0,0.00038932732610339995,7407286614700122.0,1.9025858495051665e+19,14097494103813198.0,0.8351109090018426,4.013543028662856e-07,57.028516628887466,0.74307427337270515,0.74290678495380258,1.4558719920053371
-100,6577562220564687.0,0.00039974244214131723,6577562220564687.0,1.6454500516208341e+19,54457625399801800.0,0.8950280388893057,4.3015047549020036e-07,50.44872993630365,0.17081313457883004,1.042899336049623,1.6250233965099503
-90,5840779089094610.0,0.00041043617885343426,5840779089094610.0,1.4230663352853058e+19,44547906306733808.0,0.9912371217826244,4.7638856072872924e-07,44.6529194135152,0.18542081287145015,1.0301995846757988,1.7052305115317088
-80,5186526440077964.0,0.00042141598977937621,5186526440077964.0,1.230737932557629e+19,92771288917030176.0,0.07153669996926079,3.438053800522673e-08,39.500366379822708,0.079063858174095392,0.10477941836968899,0.17979124717775072
-70,4605559652891347.0,0.00043268952785263312,4605559652891347.0,1.064402846943854e+19,66477094453640904.0,0.9355315752077052,4.4961647504482313e-07,34.958654995512703,0.097977280344017995,0.68073942151432432,1.0887945767856664
-60,4089669639576810.0,0.0004442646507346575,4089669639576810.0,9.2054806359541207e+18,45453255927219488.0,0.7004109879358599,3.366175208019743e-07,30.938163740904994,0.12724426772374417,0.51875002013884863,0.86702719470636425
-50,3631566850043923.0,0.00045614942629165853,3631566850043923.0,7.9613535405872159e+18,2.1065786959794272e+17,0.04498967862067317,2.1622039545095526e-08,27.379184184433569,0.024379868162063806,0.066043185165348184,0.10875702359746238
-40,3224778270385036.5,0.00046835213821790864,3224778270385036.5,6.8853710856437996e+18,59917543888901720.0,0.738953841343856,3.551412161498572e-07,24.238539726473686,0.076113352878395421,0.58393202420847279,1.0230336260745472
-30,2863555958885126.0,0.00048088129180948235,2863555958885126.0,5.9548084062700902e+18,inf,0.11426189666197574,5.491426753574554e-08,21.464502366042463,0.0,0.14995665299214667,0.22954366446066524
-20,2542795827335713.0,0.00049374561989245168,2542795827335713.0,5.1500119188694538e+18,24329108709202536.0,0.13712634191859108,6.590291992607487e-08,19.021420727833373,0.14780879908620906,0.28430953235409845,0.53000826908851706
-10,2257965520029046.0,0.00050695408890967021,2257965520029046.0,4.4539842353088773e+18,29738719333114400.0,0.5378995273908013,2.585145128640191e-07,16.879022054178296,0.10737669708286651,0.45160789922775207,0.743966597377971
0,2005040371359339.5,0.00052051590517038801,2005040371359339.5,3.8520251762585441e+18,inf,0.0368414145357671,1.770598382588967e-08,15.014744207303261,0.0,0.047384090276975245,0.072567514177818537
10,1780446537108961.5,0.00053444052126705357,1780446537108961.5,3.3314213018276987e+18,inf,0.04197932398723852,2.0175263108266836e-08,13.426096179139604,0.0,0.05727097294128488,0.08511533537353573
20,1581010495861989.5,0.00054873764266377527,1581010495861989.5,2.8811774023505664e+18,16547948441784058.0,0.1178952121759978,5.666043897178454e-08,12.1315882917969,0.13511563011447708,0.11829008851671147,0.23579042435199626
30,1403914206997731.2,0.00056341723446103466,1403914206997731.2,2.4917842783789117e+18,5.9772408277749171e+17,0.07197882068064078,3.4593021219115956e-08,11.190494289752385,0.0033216572066235807,0.066870279683138537,0.13318411195266533
40,1246655291644559.2,0.00057848952834136627,1246655291644559.2,2.1550179053697733e+18,13087446248761542.0,0.11234557140232296,5.3993281615956416e-08,10.741374333869945,0.13471205784488602,0.11992731918527022,0.21952247251929374
50,1107011673949065.6,0.00059396502970084498,1107011673949065.6,1.8637657414050463e+18,7.7942481475683277e+17,0.02575091345294503,1.2375889005485383e-08,11.056018431288329,0.0020085977355203716,0.027198038800608705,0.051501826905895845
60,983010183040013.87,0.00050980099570668434,983010183040013.87,1.9282233485585265e+18,21458659614304420.0,0.10192642847996206,4.898584152746976e-08,12.661036098020569,0.064784397188928949,0.089640894612379826,0.15317406200317429
70,872898672031366.0,0.00033941394700365952,872898672031366.0,2.5717819781340764e+18,9.0517716431750118e+17,0.03524096183122565,1.693680625608705e-08,16.531391756234807,0.0013637828967378797,0.049776712781769664,0.071196062335330657
80,775121260104586.87,0.00022597411223356011,775121260104586.87,3.4301330025956454e+18,inf,0.014845063580633852,7.134537556852629e-09,24.438037463551353,0.0,0.019128503546690601,0.028032536754471451
90,688296347839689.87,0.00015044844164637422,688296347839689.87,4.5749649534922762e+18,1.4174008670684027e+18,0.0024291854187373308,1.1674665122451612e-09,39.501620767448578,0.00068674857411342015,0.0025924392920608943,0.004783219793162265
100,611197095150621.12,0.00010016516215108691,611197095150621.12,6.101892933879595e+18,13806523495834194.0,0.06170829515987055,2.965700665383379e-08,67.014937515475026,0.062605420960211433,0.065506883642232352,0.12341659031970253
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.0832771192663008e-06,-1.226299322990039e-06,-1.2515802487053651e-06,-2.2540098195303804,-2.5516007552851416,-2.604203596973294
-140,-8.797586964448014e-07,-8.180909624483051e-07,-2.0405408116930864e-07,-1.8305424395439063,-1.7022283862844467,-0.4245819416756318
-130,-7.43558963496316e-07,-5.451961102440759e-07,-5.192211240654202e-07,-1.5471472399007822,-1.1344072206493465,-1.080360224855223
-120,-6.522974766028574e-07,-3.6301679805769534e-07,-3.3909998999585147e-07,-1.357256505623923,-0.7553408199286212,-0.7055763420637775
-110,-5.913698651999193e-07,-2.415238255210367e-07,-1.9001556233363368e-07,-1.2304824494380342,-0.5025464534353656,-0.3953715404361916
-100,-8.218942041570119e-08,-1.6381344888088938e-07,-5.123398959059016e-07,-0.17101419146005242,-0.340851953559903,-1.0660422303493582
-90,-5.165267721868882e-07,-1.0675988026581858e-07,-4.013821145815893e-08,-1.0747539995565714,-0.22213874379071696,-0.08351687777394701
-80,-3.831413206442627e-08,-7.2694670069653e-08,-4.71246594312941e-08,-0.07972145664674629,-0.15125815661600708,-0.0980538065569998
-70,-2.5619927355763523e-07,-4.771357426449746e-08,1.934172014871879e-07,-0.533082133911018,-0.09927918074177583,0.40244944129668725
-60,-2.4005376722028764e-07,-3.170713233234824e-08,9.656375358168664e-08,-0.49948765547292473,-0.0659740581197425,0.20092333246293514
-50,-1.206426219684662e-08,-2.1457508334303028e-08,1.645312107924994e-10,-0.02510250144995135,-0.04464733319663551,0.00034234542403766
-40,9.493407086168253e-08,-1.4372164942461183e-08,-2.602071452881747e-07,0.19753239879667608,-0.029904629509906747,-0.5414214425471799
-30,2.3111524796561164e-10,-9.53281925356772e-09,4.538144828217782e-08,0.000480888988692492,-0.019835246054031877,0.09442665060794386
-20,-2.718352787075913e-08,-6.018541810955419e-09,3.871939205531575e-08,-0.05656164767115924,-0.01252297505400628,0.08056469424743185
-10,-8.361084531795139e-08,-3.871505803858641e-09,1.749036675460677e-07,-0.17397179633364834,-0.008055567631832378,0.3639277310571529
0,2.5017747802144534e-10,-2.8131011833502523e-09,-1.7455806347868224e-08,0.0005205523887254377,-0.0058533108267795515,-0.036320862147041666
10,2.5687986951895475e-10,-1.872735630443069e-09,1.8302527477823766e-08,0.0005344982719911668,-0.003896661736252744,0.03808266225098578
20,5.306619365325286e-08,-3.5942453185316852e-09,-1.0935347353831361e-09,0.11041654942416325,-0.007478662751834551,-0.002275353173914141
30,-3.4993734155423915e-09,-9.104942986528621e-10,3.109364780357356e-08,-0.007281259707745301,-0.0018944950034391636,0.06469756097289547
40,-4.473286411094391e-08,8.018386035443902e-09,9.260417505012503e-09,-0.09307712049717834,0.016684115762471707,0.01926845090514462
50,-1.4316339376179487e-10,-2.2108126383593362e-13,-1.2376110086749218e-08,-0.0002978847144440176,-4.6001095263406913e-07,-0.025751373463897664
60,1.6448818259206712e-08,-1.3023262703743356e-08,-3.253702326826305e-08,0.03422558938661405,-0.027097924893348637,-0.06770083909334801
70,4.6717707123207366e-11,2.637729506557626e-10,1.6983523963210258e-08,9.720704769706069e-05,0.0005488409293711249,0.035338168878922716
80,3.096346295944528e-10,-8.868434516481777e-11,-6.8249029272581766e-09,0.0006442668114741007,-0.00018452839193678272,-0.014200796769159751
90,2.7696861847794283e-10,2.5890982252617833e-10,-8.904978937672183e-10,0.0005762975831834017,0.0005387220610199299,-0.001852887835553929
100,-1.5913335226845531e-09,2.8065673131149234e-08,1.9695197094927484e-08,-0.0033111392481992366,0.058397155911671314,0.04098043507059401
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,current,solute_1
-150,-1.2223929619554683e-06,-2.5434726632448363
-140,-8.193705709528657e-07,-1.7048909091819928
-130,-5.483137941471589e-07,-1.140894286614979
-120,-3.6646072464987575e-07,-0.7625067096335325
-110,-2.446834058497562e-07,-0.5091206946520105
-100,-1.632516357738883e-07,-0.3396829708154147
-90,-1.0885741164783814e-07,-0.22650314533466115
-80,-7.255319205999915e-08,-0.15096377873491293
-70,-4.833767675951282e-08,-0.10057777103519105
-60,-3.219298611267777e-08,-0.0669849898307902
-50,-2.1432810830880644e-08,-0.04459594430062556
-40,-1.426293040566304e-08,-0.029677341668046274
-30,-9.48582917834876e-09,-0.019737472281208406
-20,-6.3026144760756865e-09,-0.01311405425733601
-10,-4.180394815147978e-09,-0.008698283011127713
0,-2.7635644909988978e-09,-0.005750238225132954
10,-1.8144618483612135e-09,-0.0037754095887665698
20,-1.1736555596403085e-09,-0.002442063170287783
30,-7.334621728075267e-10,-0.0015261385201987656
40,-4.2089261454214157e-10,-0.0008757649074950928
50,-1.883240503236233e-10,-0.00039185195656184625
60,-1.0080519709930753e-11,-2.0974864148836357e-05
70,1.2206936005696252e-10,0.0002539936746919736
80,2.1146080303751612e-10,0.00043999334797652126
90,2.669930648616567e-10,0.0005555411253883826
100,3.00932160620501e-10,0.0006261593021650041
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_1i': '178.0 nM', 'solute_1e': '258.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,11913404480595360.0,0.00035031068952158078,11913404480595360.0,3.4008110049012474e+19,42301081802607632.0,2.715939113790457,1.3052803380876938e-06,93.065040574074359,0.61522696901129503,3.8409179288959807,5.431878227576501
-140,10578929006329012.0,0.0003596820493929942,10578929006329012.0,2.9411890374240805e+19,1.1642426525293555e+17,0.9581140989853083,4.6046963597233924e-07,82.331013901505031,-0.25849500113667601,1.3549779527248533,1.9162281979626323
-130,9393934295121628.0,0.00036930410782561762,9393934295121628.0,2.5436852978514301e+19,31636194746578616.0,1.286906951354425,6.184874808209367e-07,72.841087009219152,-0.84034760618069249,1.8199612635345743,2.5738139027044142
-120,8341676316114143.0,0.00037918357139880073,8341676316114143.0,2.1999044645689324e+19,19206472970733464.0,0.563548383729938,2.708413532206082e-07,64.448535935601569,-1.227779162530535,0.79697776722981395,1.1270967674605141
-110,7407286614700122.0,0.00038932732610339995,7407286614700122.0,1.9025858495051665e+19,14097494103813198.0,0.3401563974139178,1.6347916459712892e-07,57.025324848304614,-1.4857342180469777,0.48105379018387373,0.68031279482783558
-100,6577562220564687.0,0.00039974244214131723,6577562220564687.0,1.6454500516208341e+19,54457625399801800.0,0.6408960934744905,3.080146625238401e-07,50.459091190069685,0.3424789934731966,0.90636394694121636,1.2817921869498892
-90,5840779089094610.0,0.00041043617885343426,5840779089094610.0,1.4230663352853058e+19,44547906306733808.0,0.4258718118268446,2.046739927639815e-07,44.6509202093496,0.22816140990052314,0.60227369155418919,0.85174362365464962
-80,5186526440077964.0,0.00042141598977937621,5186526440077964.0,1.230737932557629e+19,92771288917030176.0,0.01832300279800514,8.806035144721271e-09,39.513605170758183,0.15205383964781558,0.025912639037094915,0.036646005593951397
-70,4605559652891347.0,0.00043268952785263312,4605559652891347.0,1.064402846943854e+19,66477094453640904.0,0.46833380562913307,2.2508122698536137e-07,34.970236644202309,0.10138663227519855,0.66232401901655946,0.93666761125820208
-60,4089669639576810.0,0.0004442646507346575,4089669639576810.0,9.2054806359541207e+18,45453255927219488.0,0.3048786848808645,1.4652469595374348e-07,30.95304383711365,0.067657508378622305,0.431163570777989,0.60975736976220718
-50,3631566850043923.0,0.00045614942629165853,3631566850043923.0,7.9613535405872159e+18,2.1065786959794272e+17,0.43732869283883524,2.1018016977834424e-07,27.402460661358159,0.045205648942351517,0.61847616810649364,0.87465738567738827
-40,3224778270385036.5,0.00046835213821790864,3224778270385036.5,6.8853710856437996e+18,59917543888901720.0,0.26695974874980966,1.2830085524915854e-07,24.266431792591419,0.5302617617506763,0.37753809661022181,0.53391949749961798
