"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
-100,2416961.9947959073,0.20220291542560839,2416961.7925929921,11953151.069600286,6.3581675325318646e+18,1.4914285084710599e-15,3.913536161803677e-15,1.0124690697649059e-21,1.0033256284934814e-14,-4388.4028867984953,4.850559820537442e-15,7.8548278992229825e-15
-90,2761231.0418828642,0.19901331058702471,2761230.8428695537,13874604.837928319,1.6822950735816968e+19,2.15561075933568e-15,5.051514762044462e-15,1.2705494208814505e-21,2.2270213668507125e-14,-3861.4595092460668,6.2373516213694357e-15,1.0130785099704553e-14
-80,3164843.2785127247,0.1974494444849399,3164843.0810632803,16028625.893420113,5.6702187238689145e+19,3.065039541616521e-16,7.771561172376096e-16,2.9116757561866574e-22,1.4281783036822024e-14,-3396.3329760813813,1.4491494096054559e-15,2.2759572004815709e-15
-70,3637850.2733463598,0.19705278050233588,3637850.0762935793,18461298.866590906,8.5675634070098289e+18,2.5171921838595956e-15,2.3314683517128287e-15,3.441071348220595e-22,-9.0679362627714863e-15,-2984.3257162234495,3.4369876209980083e-15,4.9404924595819466e-15
-60,4192345.3431521058,0.1974968022112942,4192345.1456553037,21227408.728708819,1.9206210661553709e+19,1.9376861226660935e-15,9.159339953157541e-16,6.088049308390284e-22,5.4319468253053586e-15,-2618.9310591638123,3.523646572157263e-15,5.6343818499726694e-15
-50,4842825.3371798079,0.19854903795508438,4842825.1386307701,24391079.337666437,1.8346911701364771e+19,1.1420985684962304e-15,1.1657341758564144e-15,1.852884572118782e-22,-3.9000960089174623e-15,-2294.959295846912,1.651165173226038e-15,2.4147350785597155e-15
-40,5606631.5732472166,0.20004400945973233,5606631.3732032068,28026990.602664351,2.7386171829867434e+19,1.6861512186494565e-15,1.2212453270876722e-15,6.617444900424221e-22,1.3404002726387486e-14,-2008.0479720465373,3.6009851044630573e-15,5.8425486670898863e-15
-30,6504483.7052041665,0.20186396206863794,6504483.5033402042,32222114.529747054,3.3215747082792016e+20,1.8800065670898647e-15,1.0824674490095276e-15,3.970466940254533e-23,7.6979263382411612e-15,-1754.3899580751538,2.3321703959925382e-15,3.8163916471489756e-15
-20,7561123.4785637911,0.20392513813855098,7561123.2746386528,37077937.264539726,1.4720607354704343e+21,9.86407136527312e-16,1.3877787807814457e-15,2.9116757561866574e-22,-6.2440998534048095e-15,-1530.5828438875801,1.7457904046571e-15,2.7616797737550769e-15
-10,8806089.0367083959,0.20616799905118463,8806088.8305403963,42713171.186776362,1.8980778742743912e+20,2.8297676701871666e-16,7.494005416219807e-16,1.9852334701272664e-22,-1.0719447260464316e-14,-1333.5448676438125,9.1193012341210029e-16,1.4710455076283324e-15
0,10274644.803520858,0.20855025998182089,10274644.594970599,49266995.900251999,7.5472971111301225e+20,1.1986939218999737e-15,1.1102230246251565e-16,2.2499312661442353e-22,9.0480451992763286e-16,-1160.4667185522608,1.7803097790772465e-15,2.5951463200613034e-15
10,12008897.138985774,0.21104192830740387,12008896.927943844,56902897.14133773,1.1962775507916238e+20,2.47198095326695e-17,5.551115123125783e-16,1.852884572118782e-22,1.777864366802178e-15,-1008.7822768332758,7.4579391787479316e-16,1.0547118733938987e-15
20,14059132.117089985,0.21362176928738683,14059131.903468216,65813199.487998523,3.8106197871403545e+20,1.0729264698916552e-15,1.609823385706477e-15,3.441071348220595e-22,-3.9671468278925442e-16,-876.14905333452668,2.0326577453407984e-15,3.2612801348363973e-15
30,16485419.116562266,0.21627478844827705,16485418.900287477,76224414.48141709,2.674188580015628e+20,8.38305119765792e-16,2.220446049250313e-16,6.617444900424221e-23,3.1315561400621333e-15,-760.43337029527288,1.0562628540204971e-15,1.6514567491299204e-15
40,19359532.689495482,0.21899043820713315,19359532.470505044,88403552.447272494,8.3230441486122051e+20,5.624840870854797e-16,0.0,9.26442286059391e-23,3.56026910963913e-15,-659.69768531831892,7.5199812494493774e-16,1.0894063429134349e-15
50,22767255.672363892,0.22176134039969311,22767255.45060255,102665575.66494308,3.6103119214746993e+20,3.864096542738338e-16,8.326672684688674e-17,2.6469779601696886e-23,-4.0581860599287782e-15,-572.18875445681215,5.0061126037414404e-16,7.5633943552588789e-16
60,26811139.076634284,0.22458237630827116,26811138.852051906,119382204.05964622,7.4916545493226016e+20,6.895525817007808e-17,3.608224830031759e-16,1.0587911840678754e-22,-2.1954197594736362e-15,-496.32603392128374,5.3479023620621991e-16,8.1878948066105295e-16
70,31613809.358515218,0.22745003847471329,31613809.131065179,138992323.63519639,7.7990270750524034e+20,3.222248856626919e-16,1.942890293094024e-16,0.0,-6.4085882900579038e-15,-430.6900973353288,3.8069177600145173e-16,5.9674487573602164e-16
80,37321931.717876181,0.23036196899360259,37321931.487514213,162014293.76961374,2.6587951554467694e+21,1.0972125985553305e-16,8.326672684688674e-17,1.3234889800848443e-23,-9.2484263970942065e-15,-374.01104227691712,1.4186602101576901e-16,2.3592239273284576e-16
90,44110959.712056577,0.2333166306430921,44110959.478739947,189060503.70465773,3.1199202092213684e+21,5.316927453868914e-16,1.1102230246251565e-16,1.1911400820763599e-22,-2.9487076136262865e-15,-325.15695619534114,8.092368808576818e-16,1.2420620087993939e-15
100,52190827.406599194,0.23631307264158558,52190827.170286119,220854592.69431388,3.6116927042681155e+21,2.0990154059319366e-16,8.326672684688674e-17,0.0,3.9882991715472961e-15,-283.12255204891687,2.4216640313344737e-16,3.6082248300317588e-16
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,3.956309593094075e-08,3.9563095930939656e-08,0.00036926935320026003,0.00036926935320330534,0.12329568970211631,0.1232956897021114
-140,4.627377314175493e-08,4.627377314175867e-08,0.00044742661562820955,0.0004474266156242468,0.1442012964979129,0.14420129649792657
-130,5.0644063838000416e-08,5.064406383800001e-08,0.0005129179053250825,0.0005129179053222077,0.15780865914346862,0.15780865914346878
-120,5.359685994627552e-08,5.359685994627556e-08,0.0005728387176875897,0.0005728387176883731,0.16699466661579893,0.16699466661579865
-110,5.569932277037636e-08,5.569932277037589e-08,0.0006321039726607074,0.0006321039726631394,0.1735270278213362,0.1735270278213335
-100,5.7292500438511466e-08,5.7292500438510454e-08,0.0006939864666005509,0.0006939864666020423,0.17846855120649832,0.1784685512064944
-90,5.8580133705506975e-08,5.8580133705508246e-08,0.0007606711477071333,0.0007606711477049777,0.18245403928727932,0.18245403928728438
-80,5.96843796095571e-08,5.968437960955681e-08,0.0008336823861762611,0.0008336823861759546,0.18586399404273304,0.18586399404273227
-70,6.067917394379373e-08,6.067917394379408e-08,0.0009141719643007332,0.000914171964298216,0.18892860048412222,0.18892860048412455
-60,6.16098069410758e-08,6.16098069410752e-08,0.0010030993726232677,0.00100309937262133,0.19178873414975517,0.19178873414975425
-50,6.250437360011753e-08,6.250437360011771e-08,0.0011013396071477596,0.0011013396071466175,0.19453164480353452,0.19453164480353569
-40,6.33805182144848e-08,6.338051821448414e-08,0.0012097451391429523,0.0012097451391412661,0.19721197579024377,0.19721197579024255
-30,6.424945549839218e-08,6.424945549839222e-08,0.0013291794338870853,0.0013291794338852053,0.1998642976063779,0.19986429760637897
-20,6.51184013173043e-08,6.511840131730459e-08,0.0014605323909814432,0.0014605323909804568,0.20251068672992845,0.20251068672992983
-10,6.599206162757424e-08,6.599206162757404e-08,0.0016047234381381477,0.0016047234381384307,0.2051653712009504,0.20516537120094966
0,6.687355490774408e-08,6.68735549077443e-08,0.0017626950846775739,0.0017626950846787726,0.2078376128438787,0.2078376128438788
10,6.776498851590962e-08,6.77649885159098e-08,0.0019353979099586307,0.0019353979099586555,0.21053351364149267,0.21053351364149323
20,6.866782057011319e-08,6.866782057011354e-08,0.0021237667943871984,0.0021237667943861255,0.21325715708380888,0.2132571570838105
30,6.958308712033477e-08,6.958308712033471e-08,0.0023286874401402175,0.0023286874401393792,0.2160113339339086,0.2160113339339088
40,7.051154359962381e-08,7.05115435996239e-08,0.0025509517483027554,0.002550951748303318,0.21879800602230245,0.21879800602230245
50,7.145375095696082e-08,7.14537509569608e-08,0.002791200384709693,0.0027912003847093067,0.22161860379316584,0.22161860379316592
60,7.241012550685047e-08,7.241012550685058e-08,0.0030498509152645926,0.0030498509152645237,0.2244742178221757,0.22447421782217605
70,7.338096453251523e-08,7.338096453251523e-08,0.0033270103179870486,0.003327010317987371,0.22736572247057965,0.22736572247057946
80,7.436645539549876e-08,7.436645539549877e-08,0.0036223716261813825,0.0036223716261812727,0.2302938559955821,0.2302938559955822
90,7.53666733591407e-08,7.536667335914083e-08,0.003935096097475883,0.003935096097476415,0.23325927267267502,0.23325927267267513
100,7.638157194365514e-08,7.638157194365514e-08,0.004263684804496527,0.004263684804496737,0.2362625768975493,0.2362625768975492
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
voltage,current,solute_2,solute_1
-150,3.956309593008839e-08,0.0003692693520755963,0.12329568970001835
-140,4.6273773140106726e-08,0.00044742661076785373,0.14420129649519886
-130,5.064406383722067e-08,0.0005129179044842114,0.15780865914145537
-120,5.35968599448548e-08,0.0005728387143144054,0.1669946666130513
-110,5.569932276937919e-08,0.0006321039704213494,0.1735270278193436
-100,5.7292500438237584e-08,0.0006939864666323514,0.1784685512056276
-90,5.858013370477999e-08,0.0007606711460590998,0.18245403928583434
-80,5.968437960948672e-08,0.0008336823860167486,0.18586399404259313
-70,6.067917394330453e-08,0.0009141719631012568,0.1889286004831951
-60,6.160980694073993e-08,0.0010030993721516779,0.19178873414894268
-50,6.250437359992681e-08,0.0011013396064597503,0.1945316448032833
-40,6.33805182145964e-08,0.0012097451389365271,0.19721197579069527
-30,6.424945549816664e-08,0.001329179433464861,0.1998642976058851
-20,6.511840131744303e-08,0.0014605323910980572,0.20251068673030312
-10,6.599206162757364e-08,0.0016047234383510522,0.20516537120084208
0,6.68735549078233e-08,0.0017626950849295164,0.207837612844
10,6.776498851594163e-08,0.001935397910270406,0.2105335136414367
20,6.866782057015221e-08,0.002123766794242851,0.21325715708400284
30,6.95830871203721e-08,0.0023286874402424357,0.21601133393397398
40,7.051154359962027e-08,0.0025509517482893845,0.2187980060222981
50,7.145375095697825e-08,0.002791200384773103,0.2216186037931885
60,7.241012550682038e-08,0.003049850915336945,0.22447421782204557
70,7.338096453253414e-08,0.003327010318002449,0.22736572247063094
80,7.436645539547841e-08,0.0036223716261291894,0.23029385599554472
90,7.5366673359127e-08,0.003935096097476089,0.23325927267263213
100,7.638157194365964e-08,0.00426368480448442,0.23626257689756944
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,1344677.1558706069,0.27669873545714196,1344676.8791718713,4859715.5807345016,1.6658154603406822e+18,1.1229702064075031e-12,2.540412324947283e-12,9.938475798151121e-19,12400.768486708721,9.919287608973015e-13,4.5972592016644854e-12,7.3266948064087956e-12
-140,1488922.5408361994,0.24867141767726916,1488922.2921647818,5987509.7618518965,4.2466929685582566e+18,4.8634812540096495e-12,3.0824509611449002e-12,1.76674529184996e-18,10629.920412099764,4.3057224430709325e-13,9.812825390303169e-12,1.5891787885635722e-11
-130,1664568.5355628775,0.22937075005477747,1664568.3061921275,7257109.004375455,6.4377470920453685e+19,8.377611755358561e-13,2.1870560917847115e-12,8.349428754212253e-19,9221.1459547793129,3.1724622910250446e-14,3.8255957345755746e-12,6.0497440390605561e-12
-120,1874753.6059634783,0.21629498195012908,1874753.3896684963,8667577.9024579432,1.0822036799641836e+19,3.3740881182769966e-12,2.8990976286280556e-12,1.469397022694298e-18,8059.1322845207997,2.1235790888907334e-13,7.6903451183006911e-12,1.2546297334381507e-11
-110,2123732.6670123707,0.2076621266400277,2123732.4593502441,10226865.636860972,1.0501226719378698e+19,2.2398825415964607e-12,2.0626556018754627e-12,1.0197019370410695e-18,7072.456644782168,2.4774626773652391e-13,5.2710373534892354e-12,8.6051166192646633e-12
-100,2416961.9947959073,0.20220291542560839,2416961.7925929921,11953151.069600286,6.3581675325318646e+18,3.49632432380953e-14,8.902323322956818e-13,2.796267517123259e-19,6217.1943279055095,4.6557202488319816e-13,1.2349526336861172e-12,1.7803813978645167e-12
-90,2761231.0418828642,0.19901331058702471,2761230.8428695537,13874604.837928319,1.6822950735816968e+19,1.6495009568309738e-12,1.4658552149882098e-12,7.339077266815483e-19,5466.0104507921451,2.0108914506046401e-13,3.8177537264604133e-12,6.2307381476500723e-12
-80,3164843.2785127247,0.1974494444849399,3164843.0810632803,16028625.893420113,5.6702187238689145e+19,1.5973702395533085e-13,1.4119261315670428e-13,7.081989532434002e-20,4801.3198218223197,6.8445249345079862e-14,3.6883591694098653e-13,6.0190741280052862e-13
-70,3637850.2733463598,0.19705278050233588,3637850.0762935793,18461298.866590906,8.5675634070098289e+18,1.202468571763482e-12,9.325595851095159e-13,4.914246931953035e-19,4211.1676588793907,5.2149950898734519e-13,2.6218158052884688e-12,4.2700565305864302e-12
-60,4192345.3431521058,0.1974968022112942,4192345.1456553037,21227408.728708819,1.9206210661553709e+19,4.708640161804611e-13,8.155143227384087e-13,3.367220663131861e-19,3686.8222448815709,2.686739710821461e-13,1.5942836907657327e-12,2.5728308372663378e-12
-50,4842825.3371798079,0.19854903795508438,4842825.1386307701,24391079.337666437,1.8346911701364771e+19,6.925959371989476e-13,2.5177082640936987e-13,1.916279694264846e-19,3221.4028381899025,3.2579494511630304e-13,1.1978329027866263e-12,1.888655898341085e-12
-40,5606631.5732472166,0.20004400945973233,5606631.3732032068,28026990.602664351,2.7386171829867434e+19,2.1132943485435707e-13,4.522215935054419e-13,1.1104072542911844e-19,2809.1164160633434,2.5351942609889822e-13,5.5424505104465344e-13,9.0442930922307596e-13
-30,6504483.7052041665,0.20186396206863794,6504483.5033402042,32222114.529747054,3.3215747082792016e+20,4.241515992597922e-13,4.932720898409571e-13,2.25998978239288e-19,2444.8447496899921,2.4341639603811386e-14,1.1247129119350514e-12,1.8349072261614197e-12
-20,7561123.4785637911,0.20392513813855098,7561123.2746386528,37077937.264539726,1.4720607354704343e+21,1.156412205577384e-13,3.7489455984029973e-13,1.3864870555368829e-19,2123.9290144242614,6.4115378890601397e-15,6.28127261747831e-13,9.8106245349782739e-13
-10,8806089.0367083959,0.20616799905118463,8806088.8305403963,42713171.186776362,1.8980778742743912e+20,2.1751372404621439e-13,1.0841327835464654e-13,1.1911400820763599e-22,1842.0631489241982,5.817568548854725e-14,2.6639621026434471e-13,4.3504089219936759e-13
0,10274644.803520858,0.20855025998182089,10274644.594970599,49266995.900251999,7.5472971111301225e+20,2.5617897560226144e-13,1.2131962101591398e-13,7.989902972772205e-20,1595.2450178498909,1.7152945311453063e-14,4.7208908822667619e-13,7.5502104568414552e-13
10,12008897.138985774,0.21104192830740387,12008896.927943844,56902897.14133773,1.1962775507916238e+20,3.201390975232643e-13,5.6094018319186034e-14,3.331221762873553e-20,1379.7564920715288,1.2712053190123873e-13,4.1873704050824793e-13,6.4025174051351996e-13
20,14059132.117089985,0.21362176928738683,14059131.903468216,65813199.487998523,3.8106197871403545e+20,1.506082585034374e-13,1.9398371797763048e-13,3.8023838397837576e-20,1192.1563340230359,4.6962431614206855e-14,2.4938437359764956e-13,3.8796743595526095e-13
30,16485419.116562266,0.21627478844827705,16485418.900287477,76224414.48141709,2.674188580015628e+20,1.0517238122065287e-13,6.530886942357483e-14,3.7772375491621456e-20,1029.2771591130074,7.8881340318475213e-14,2.106703996758226e-13,3.4093561307457776e-13
40,19359532.689495482,0.21899043820713315,19359532.470505044,88403552.447272494,8.3230441486122051e+20,1.3911614915596004e-14,4.3576253716537394e-15,3.613124915631625e-21,888.22201013978554,2.9920507490177937e-14,2.3379403164491604e-14,3.6547154191879372e-14
50,22767255.672363892,0.22176134039969311,22767255.45060255,102665575.66494308,3.6103119214746993e+20,6.635187191350589e-14,2.2593038551121936e-14,1.7867101231145398e-20,766.35853644251506,8.1545869395444621e-14,1.1326555123943105e-13,1.7792017859008524e-13
60,26811139.076634284,0.22458237630827116,26811138.852051906,119382204.05964622,7.4916545493226016e+20,7.861853529300689e-14,1.301736496372996e-13,2.9116757561866574e-20,661.31015999615011,4.6518335164767203e-14,1.6055701126031192e-13,2.6029872701727186e-13
70,31613809.358515218,0.22745003847471329,31613809.131065179,138992323.63519639,7.7990270750524034e+20,1.5681900222830336e-14,5.129230373768223e-14,1.895236219481497e-20,570.9443671807793,5.2957622780180546e-14,8.5787985670620257e-14,1.3392759123931341e-13
80,37321931.717876181,0.23036196899360259,37321931.487514213,162014293.76961374,2.6587951554467694e+21,5.6038507167954776e-14,3.7386760354252146e-14,2.0964065444543933e-20,493.35864022331862,1.8429694560748621e-14,1.1518984073008334e-13,1.8684359615050994e-13
90,44110959.712056577,0.2333166306430921,44110959.478739947,189060503.70465773,3.1199202092213684e+21,9.723125082850004e-16,4.288236432614667e-14,1.359223182547135e-20,426.86468880790289,1.8651735878364541e-14,6.0023391972967972e-14,8.5834117591332415e-14
100,52190827.406599194,0.23631307264158558,52190827.170286119,220854592.69431388,3.6116927042681155e+21,1.4024371941534497e-14,2.015054789694659e-14,4.195460066868956e-21,369.97165476656488,1.9151331388403226e-14,2.5334037531848811e-14,4.035660694512444e-14
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,3.9563095931082235e-08,3.956309593008839e-08,0.0003692693531985665,0.0003692693520755963,0.12329568970255876,0.12329568970001835
-140,4.627377314187347e-08,4.6273773140106726e-08,0.000447426615631335,0.00044742661076785373,0.1442012964982813,0.14420129649519886
-130,5.064406383805561e-08,5.064406383722067e-08,0.0005129179053219725,0.0005129179044842114,0.15780865914364242,0.15780865914145537
-120,5.35968599463242e-08,5.35968599448548e-08,0.0005728387176884935,0.0005728387143144054,0.1669946666159504,0.1669946666130513
-110,5.569932277039889e-08,5.569932276937919e-08,0.0006321039726612319,0.0006321039704213494,0.17352702782140625,0.1735270278193436
-100,5.729250043851721e-08,5.7292500438237584e-08,0.0006939864665973882,0.0006939864666323514,0.17846855120651783,0.1784685512056276
-90,5.85801337055139e-08,5.858013370477999e-08,0.0007606711477086008,0.0007606711460590998,0.1824540392873002,0.18245403928583434
-80,5.968437960955754e-08,5.968437960948672e-08,0.0008336823861764856,0.0008336823860167486,0.18586399404273432,0.18586399404259313
-70,6.067917394379596e-08,6.067917394330453e-08,0.0009141719643037254,0.0009141719631012568,0.18892860048412766,0.1889286004831951
-60,6.160980694107665e-08,6.160980694073993e-08,0.001003099372622542,0.0010030993721516779,0.1917887341497582,0.19178873414894268
-50,6.250437360011844e-08,6.250437359992681e-08,0.0011013396071523462,0.0011013396064597503,0.19453164480353508,0.1945316448032833
-40,6.338051821448535e-08,6.33805182145964e-08,0.0012097451391478566,0.0012097451389365271,0.19721197579024305,0.19721197579069527
-30,6.424945549839264e-08,6.424945549816664e-08,0.0013291794338890126,0.001329179433464861,0.19986429760637836,0.1998642976058851
-20,6.511840131730438e-08,6.511840131744303e-08,0.001460532390982416,0.0014605323910980572,0.20251068672992822,0.20251068673030312
-10,6.599206162757352e-08,6.599206162757364e-08,0.0016047234381335385,0.0016047234383510522,0.2051653712009505,0.20516537120084208
0,6.68735549077434e-08,6.68735549078233e-08,0.0017626950846733375,0.0017626950849295164,0.2078376128438787,0.207837612844
10,6.776498851590832e-08,6.776498851594163e-08,0.001935397909950267,0.001935397910270406,0.21053351364149278,0.2105335136414367
20,6.866782057011419e-08,6.866782057015221e-08,0.0021237667943934595,0.002123766794242851,0.21325715708380885,0.21325715708400284
30,6.958308712033432e-08,6.95830871203721e-08,0.0023286874401372633,0.0023286874402424357,0.21601133393390867,0.21601133393397398
40,7.051154359962389e-08,7.051154359962027e-08,0.002550951748303296,0.0025509517482893845,0.21879800602230245,0.2187980060222981
50,7.145375095696039e-08,7.145375095697825e-08,0.002791200384706751,0.002791200384773103,0.22161860379316592,0.2216186037931885
60,7.24101255068495e-08,7.241012550682038e-08,0.0030498509152583264,0.003049850915336945,0.22447421782217575,0.22447421782204557
70,7.338096453251519e-08,7.338096453253414e-08,0.003327010317986767,0.003327010318002449,0.22736572247057965,0.22736572247063094
80,7.436645539549938e-08,7.436645539547841e-08,0.003622371626185228,0.0036223716261291894,0.2302938559955821,0.23029385599554472
90,7.536667335914059e-08,7.5366673359127e-08,0.003935096097475116,0.003935096097476089,0.23325927267267502,0.23325927267263213
100,7.638157194365545e-08,7.638157194365964e-08,0.004263684804498445,0.00426368480448442,0.2362625768975493,0.23626257689756944
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
voltage,current,solute_2,solute_1
-150,3.9563095930517695e-08,0.00036926935722519927,0.12329568969878346
-140,4.6273773141792315e-08,0.0004474266153285389,0.14420129649817942
-130,5.064406383803507e-08,0.0005129179050705202,0.15780865914370404
-120,5.3596859945875126e-08,0.0005728387204483043,0.1669946666131689
-110,5.569932277021992e-08,0.0006321039736954526,0.17352702782033055
-100,5.7292500438861384e-08,0.0006939864643480675,0.17846855120871669
-90,5.858013370532035e-08,0.0007606711488868656,0.18245403928610698
-80,5.968437960964158e-08,0.0008336823856490705,0.18586399404326032
-70,6.067917394374577e-08,0.0009141719645970048,0.18892860048382437
-60,6.160980694104978e-08,0.0010030993727827842,0.19178873414959421
-50,6.250437360002926e-08,0.0011013396076858528,0.19453164480299
-40,6.33805182145456e-08,0.0012097451387746705,0.19721197579061764
-30,6.424945549837561e-08,0.0013291794339871377,0.19986429760627614
-20,6.51184013172802e-08,0.0014605323911256879,0.2025106867297811
-10,6.599206162755608e-08,0.0016047234382461917,0.20516537120083972
0,6.687355490765739e-08,0.0017626950851885453,0.20783761284335264
10,6.776498851586498e-08,0.0019353979102192803,0.21053351364122302
20,6.866782057018201e-08,0.002123766793989526,0.21325715708422255
30,6.958308712033627e-08,0.0023286874401319546,0.21601133393391736
40,7.051154359958695e-08,0.0025509517485101454,0.21879800602208374
50,7.14537509569165e-08,0.00279120038495502,0.22161860379290482
60,7.241012550684527e-08,0.0030498509152928205,0.22447421782214536
70,7.338096453253995e-08,0.0033270103178560245,0.22736572247072231
80,7.43664553954987e-08,0.0036223716261816474,0.2302938559955818
90,7.536667335913339e-08,0.003935096097512525,0.23325927267263388
100,7.638157194362822e-08,0.0042636848046267994,0.23626257689740013
"{'distance': [0.333, 0.349, 0.773], 'solute_2': [17.44, -8.48, 13.58], 'solute_1': [14.01, -17.0, 19.78]}","{'solute_1i': '465.0 M', 'solute_2e': '314.0 uM', 'solute_1e': '370.0 uM', 'solute_2i': '387.0 mM'}"
