voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-8.89406898436678e-05,-555.185329860598,-50,21070409922.316822,166483.29737060599,21070243439.019451,126561.70471811533,inf,2.1600499167107046e-12,3.5236570605778894e-19,29798059477.831234,0.0,4.1159031748919956e-11,5.8207660913467407e-11,-50,-8.894068984366815e-05,-8.89406898436678e-05,-555.1853298606002,-555.185329860598
-40,-8.112311798646005e-05,-506.3865042850191,-40,17459251549.056564,168773.82966598964,17459082775.226898,103447.62326960964,inf,1.8417267710901797e-11,2.9544509200229996e-18,24691110330.712906,0.0,0.0,0.0,-40,-8.112311798646301e-05,-8.112311798646005e-05,-506.3865042850375,-506.3865042850191
-30,-7.399265380787066e-05,-461.87674037372443,-30,14466992610.827061,171101.63203874268,14466821509.195023,84552.043358366616,7.0298022077403772e+20,5.3375970310298726e-11,8.551644635479416e-18,20459417158.413902,2.91038304546982e-11,4.1159031748919956e-11,5.8207660913467407e-11,-30,-7.39926538078621e-05,-7.399265380787066e-05,-461.87674037367105,-461.87674037372443
-20,-6.748890214717551e-05,-421.27903962032156,-20,11987562846.762074,173466.79247789728,11987389379.969595,69105.807950472707,inf,1.2960299500264227e-11,2.0735366548785272e-18,16952973959.465704,0.0,4.1159031748919956e-11,5.8207660913467407e-11,-20,-6.748890214717759e-05,-6.748890214717551e-05,-421.2790396203345,-421.27903962032156
-10,-6.155677604224668e-05,-384.2495383411154,-10,9933070878.7078476,175869.43866361925,9932895009.2691841,56479.80089199332,4.8266785975024032e+20,1.4267698134062812e-11,2.290377089375628e-18,14047483554.883696,2.9103830452171932e-11,0.0,0.0,-10,-6.155677604224897e-05,-6.155677604224668e-05,-384.24953834112966,-384.2495383411154
0,-5.614603014001694e-05,-350.4745951311919,0,8230688618.0872326,178309.73514718012,8230510308.3520851,46159.502235217115,3.9994568736015601e+20,4.3087311496492475e-11,6.905012586017056e-18,11639951474.100319,2.9103830449904061e-11,8.2318063497839911e-11,1.1641532182693481e-10,0,-5.6146030140010036e-05,-5.614603014001694e-05,-350.4745951311488,-350.4745951311919
10,-5.1210835114696504e-05,-319.66813429897945,10,6820069639.6055603,180787.88078822155,6819888851.7247725,37724.152802005148,inf,1.807620719773695e-11,2.89346454782069e-18,9645034984.047884,0.0,4.1159031748919956e-11,5.8207660913467407e-11,10,-5.121083511469361e-05,-5.1210835114696504e-05,-319.6681342989614,-319.66813429897945
20,-4.670938948900933e-05,-291.56922277783605,20,5651210007.7347603,183304.10642683029,5651026703.6283331,30829.696714899077,2.7460364219227547e+20,1.6086687537608668e-11,2.574980159653073e-18,7992017840.9613066,2.9103830441423476e-11,4.1159031748919956e-11,5.8207660913467407e-11,20,-4.670938948900676e-05,-4.670938948900933e-05,-291.56922277781996,-291.56922277783605
30,-4.260356557050868e-05,-265.9398599906909,30,4682675726.076766,185858.67276992011,4682489867.4039965,25194.819570640037,2.2754061669959005e+20,4.916955731459893e-11,7.88079454125401e-18,6622303525.2292709,2.9103830433809324e-11,4.1159031748919956e-11,5.8207660913467407e-11,30,-4.26035655705008e-05,-4.260356557050868e-05,-265.9398599906417,-265.9398599906909
40,-3.8858586503975655e-05,-242.56296194741358,40,3880133975.8367214,188451.86847322056,3879945523.9682484,20589.522445558014,inf,7.87281351222191e-12,1.260385025514399e-18,5487338098.9249401,0.0,4.1159031748919956e-11,5.8207660913467407e-11,40,-3.8858586503974394e-05,-3.8858586503975655e-05,-242.5629619474057,-242.56296194741358
50,-3.544273170444203e-05,-221.24052249963813,50,3215136078.4204621,191084.00840181849,3214944994.4120603,16825.772629070852,7.8114959297152451e+19,2.376054908381775e-11,3.808260130855334e-18,4546889055.0076113,5.820766081066575e-11,4.1159031748919956e-11,5.8207660913467407e-11,50,-3.544273170444584e-05,-3.544273170444203e-05,-221.2405224996619,-221.24052249963813
60,-3.232706817574773e-05,-201.7919361782006,60,2664109040.3435402,193755.4320536991,2663915284.9114866,13749.854711712987,inf,3.666400516522117e-12,5.89534931288993e-19,3767619146.4587684,0.0,0.0,0.0,60,-3.232706817574714e-05,-3.232706817574773e-05,-201.79193617819692,-201.7919361782006
70,-2.9485205438772645e-05,-184.0524684068205,70,2207519932.5112529,196466.50213210192,2207323466.0091209,11236.113579438294,inf,3.0894398150849156e-11,4.946672411965114e-18,3121904640.1303082,0.0,8.2318063497839911e-11,1.1641532182693481e-10,70,-2.9485205438777592e-05,-2.9485205438772645e-05,-184.0524684068514,-184.0524684068205
80,-2.6893071993433392e-05,-167.87186013379147,80,1829183482.6004066,199217.60325375677,1828984264.9971528,9181.8366084369227,4.4441849736791466e+19,4.553157850750722e-11,7.294647741754035e-18,2586856104.5043869,5.820766056825132e-11,4.1159031748919956e-11,5.8207660913467407e-11,80,-2.6893071993426098e-05,-2.6893071993433392e-05,-167.87186013374594,-167.87186013379147
90,-2.4528711420897723e-05,-153.11305506178354,90,1515688335.9234526,202009.1407812023,1515486326.7826715,7503.06807930591,3.6825170526193533e+19,5.996980689815246e-11,9.608741753652783e-18,2143507020.0314708,5.8207660396489043e-11,1.2347709524675987e-10,1.7462298274040222e-10,90,-2.4528711420888115e-05,-2.4528711420897723e-05,-153.11305506172357,-153.11305506178354
100,-2.2372096398785437e-05,-139.65103869404143,100,1255921646.7423904,204841.53976843052,1255716805.2026219,6131.1863216913234,3.0513878164423037e+19,8.498091119690798e-12,1.362028979184915e-18,1776141449.7253165,5.8207660139253237e-11,4.1159031748919956e-11,5.8207660913467407e-11,100,-2.23720963987868e-05,-2.2372096398785437e-05,-139.65103869404993,-139.65103869404143
